SYSCALL_pid,SYSCALL_timestamp,SYSCALL_syscall,PROCESS_uid,SYSCALL_success,SYSCALL_exit,SYSCALL_exit_hint,PROCESS_comm,CUSTOM_openFiles,CUSTOM_libs,base_activity_label,ground_truth_activity_label,EventID
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,872,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,352
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,872,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,353
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,872,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,354
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,872,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,355
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,872,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,356
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,872,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,357
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,close,root,yes,0.0,0,ps,"['uptime', 'meminfo', 'proc']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",close_root,close_root_yes,358
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,359
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,360
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,361
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,362
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,363
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,364
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,365
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,366
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,367
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,368
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,369
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,370
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,876,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,371
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,880,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,372
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,880,close,root,yes,0.0,0,ps,"['uptime', 'meminfo', 'proc']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",close_root,close_root_yes,373
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,880,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,374
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,880,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,375
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,close,root,yes,0.0,0,ps,"['uptime', 'meminfo', 'proc']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",close_root,close_root_yes,376
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,377
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,378
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,379
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,380
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,381
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,382
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,383
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,884,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,384
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,close,root,yes,0.0,0,ps,"['uptime', 'meminfo', 'proc']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",close_root,close_root_yes,385
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,386
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,387
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,388
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,389
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,390
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,391
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,392
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,393
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,394
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,395
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,396
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,397
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,398
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,399
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,888,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,400
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,close,root,yes,0.0,0,ps,"['uptime', 'meminfo', 'proc']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",close_root,close_root_yes,401
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,402
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,403
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,404
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,405
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,406
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,407
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,892,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,408
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,896,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,409
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,896,close,root,yes,0.0,0,ps,"['uptime', 'meminfo', 'proc']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",close_root,close_root_yes,410
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,896,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'status']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,411
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,896,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'cmdline']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,412
fd393f66-c51b-44d3-bc85-0f8e2c1094dd_549564,896,openat,root,yes,6.0,6,ps,"['uptime', 'meminfo', 'proc', 'stat']","['libprocps.so.8', 'libdl.so.2', 'libc.so.6', 'libsystemd.so.0', 'librt.so.1', 'liblzma.so.5', 'libzstd.so.1', 'liblz4.so.1', 'libgcrypt.so.20', 'libpthread.so.0', 'libgpg-error.so.0', 'libnss_files.so.2']",openat_root,openat_root_yes,413
