EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource
40034,C04195_r2,2025-01-07 03:51:03,Complete process,0,0,0.0,System
40035,C04195_r0,2025-01-07 03:51:04,Reject submission,1,922,145.6,Head Manager Assistant
40036,C04195_r0,2025-01-07 03:51:05,Complete process,0,0,0.0,System
40037,C04198_r0,2025-01-07 03:54:00,Start process,5,10,10.0,System
40038,C04198_r1,2025-01-07 03:54:01,Start process,5,10,10.0,System
40039,C04198_r2,2025-01-07 03:54:02,Start process,5,10,10.0,System
40040,C04198_r0,2025-01-07 03:55:00,Check document,2,120,30.0,Clerk
40041,C04198_r1,2025-01-07 03:55:01,Check document,2,120,30.0,Clerk
40042,C04198_r2,2025-01-07 03:55:02,Check document,2,120,30.0,Clerk
40043,C04198_r0,2025-01-07 03:56:00,Submit application,3,134,50.0,Junior Staff
40044,C04198_r1,2025-01-07 03:56:01,Submit application,3,134,50.0,Junior Staff
40045,C04198_r0,2025-01-07 03:56:01,Review submission,8,850,100.0,Reviewer
40046,C04198_r1,2025-01-07 03:56:02,Review submission,8,850,100.0,Reviewer
40047,C04198_r2,2025-01-07 03:56:02,Submit application,3,134,50.0,Junior Staff
40048,C04198_r2,2025-01-07 03:56:03,Review submission,8,850,100.0,Reviewer
40049,C04198_r0,2025-01-07 03:57:00,Approve application,2,130,20.0,Manager
40051,C04198_r1,2025-01-07 03:57:01,Disapprove application,2,130,20.0,review_board
40050,C04198_r0,2025-01-07 03:57:01,Complete process,0,0,0.0,System
40052,C04198_r2,2025-01-07 03:57:02,Approve application,2,130,20.0,Manager
40053,C04198_r1,2025-01-07 03:57:02,Revise document,8,932,182.0,Supervisor
40054,C04198_r2,2025-01-07 03:57:03,Complete process,0,0,0.0,System
40055,C04198_r1,2025-01-07 03:57:03,Submit application,11,8688,187.6,Supervisor
40056,C04198_r1,2025-01-07 03:57:04,Send Revision Note,11,8688,187.6,Supervisor
40057,C04198_r1,2025-01-07 03:57:05,Reject submission,1,922,145.6,Head Manager Assistant
40058,C04198_r1,2025-01-07 03:57:06,Complete process,0,0,0.0,System
40059,C04200_r0,2025-01-07 03:58:00,Start process,5,10,10.0,System
40060,C04200_r1,2025-01-07 03:58:01,Start process,5,10,10.0,System
40061,C04200_r2,2025-01-07 03:58:02,Start process,5,10,10.0,System
40062,C04200_r0,2025-01-07 03:59:00,Check document,2,120,30.0,Clerk
40063,C04200_r1,2025-01-07 03:59:01,Check document,2,120,30.0,Clerk
40064,C04200_r2,2025-01-07 03:59:02,Check document,2,120,30.0,Clerk
40065,C04200_r0,2025-01-07 04:00:00,Submit application,2,92,35.0,Clerk
40066,C04200_r0,2025-01-07 04:00:01,Review submission,8,850,100.0,Reviewer
40067,C04200_r1,2025-01-07 04:00:01,Submit application,2,92,35.0,Clerk
40068,C04200_r2,2025-01-07 04:00:02,Submit application,2,92,35.0,Clerk
40069,C04200_r1,2025-01-07 04:00:02,Review submission,8,850,100.0,Reviewer
40070,C04200_r2,2025-01-07 04:00:03,Review submission,8,850,100.0,Reviewer
40071,C04200_r0,2025-01-07 04:01:00,Disapprove application,2,130,20.0,review_board
40072,C04200_r0,2025-01-07 04:01:01,Revise document,8,932,182.0,Supervisor
40073,C04200_r1,2025-01-07 04:01:01,Approve application,2,130,20.0,Manager
40074,C04200_r0,2025-01-07 04:01:02,Send Revision Note,10,5235,191.9,Senior Analyst
40075,C04200_r2,2025-01-07 04:01:02,Disapprove application,2,130,20.0,review_board
40076,C04200_r1,2025-01-07 04:01:02,Complete process,0,0,0.0,System
40077,C04200_r0,2025-01-07 04:01:03,Submit application,10,5235,191.9,Senior Analyst
40078,C04200_r2,2025-01-07 04:01:03,Revise document,8,932,182.0,Supervisor
40080,C04200_r2,2025-01-07 04:01:04,Send Revision Note,8,9051,234.1,Senior Analyst
40079,C04200_r0,2025-01-07 04:01:04,Accept submission,1,922,145.6,Head Manager Assistant
40081,C04200_r2,2025-01-07 04:01:05,Submit application,8,9051,234.1,Senior Analyst
40082,C04200_r0,2025-01-07 04:01:05,Complete process,0,0,0.0,System
40083,C04200_r2,2025-01-07 04:01:06,Reject submission,1,922,145.6,Head Manager Assistant
40084,C04200_r2,2025-01-07 04:01:07,Complete process,0,0,0.0,System
40085,C04204_r0,2025-01-07 04:06:00,Start process,5,10,10.0,System
40086,C04204_r1,2025-01-07 04:06:01,Start process,5,10,10.0,System
40087,C04204_r2,2025-01-07 04:06:02,Start process,5,10,10.0,System
40088,C04204_r0,2025-01-07 04:07:00,Check document,2,120,30.0,Clerk
40089,C04204_r1,2025-01-07 04:07:01,Check document,2,120,30.0,Clerk
40090,C04204_r2,2025-01-07 04:07:02,Check document,2,120,30.0,Clerk
40092,C04204_r0,2025-01-07 04:08:00,Submit application,2,82,31.0,Junior Staff
40091,C04205_r0,2025-01-07 04:08:00,Start process,5,10,10.0,System
40093,C04204_r0,2025-01-07 04:08:01,Review submission,8,850,100.0,Reviewer
40094,C04204_r1,2025-01-07 04:08:01,Submit application,2,82,31.0,Junior Staff
40095,C04205_r1,2025-01-07 04:08:01,Start process,5,10,10.0,System
40096,C04204_r2,2025-01-07 04:08:02,Submit application,2,82,31.0,Junior Staff
40097,C04205_r2,2025-01-07 04:08:02,Start process,5,10,10.0,System
40098,C04204_r1,2025-01-07 04:08:02,Review submission,8,850,100.0,Reviewer
40099,C04204_r2,2025-01-07 04:08:03,Review submission,8,850,100.0,Reviewer
40100,C04204_r0,2025-01-07 04:09:00,Approve application,2,130,20.0,Manager
40101,C04205_r0,2025-01-07 04:09:00,Check document,2,120,30.0,Clerk
40104,C04205_r1,2025-01-07 04:09:01,Check document,2,120,30.0,Clerk
40102,C04204_r1,2025-01-07 04:09:01,Approve application,2,130,20.0,Manager
40103,C04204_r0,2025-01-07 04:09:01,Complete process,0,0,0.0,System
40105,C04205_r2,2025-01-07 04:09:02,Check document,2,120,30.0,Clerk
40106,C04204_r1,2025-01-07 04:09:02,Complete process,0,0,0.0,System
40107,C04204_r2,2025-01-07 04:09:02,Disapprove application,2,130,20.0,review_board
40108,C04204_r2,2025-01-07 04:09:03,Revise document,8,932,182.0,Supervisor
40109,C04204_r2,2025-01-07 04:09:04,Send Revision Note,11,8952,185.2,Supervisor
40110,C04204_r2,2025-01-07 04:09:05,Submit application,11,8952,185.2,Supervisor
40111,C04204_r2,2025-01-07 04:09:06,Accept submission,1,922,145.6,Head Manager Assistant
40112,C04204_r2,2025-01-07 04:09:07,Complete process,0,0,0.0,System
40113,C04205_r0,2025-01-07 04:10:00,Submit application,2,135,54.0,Junior Staff
40114,C04206_r0,2025-01-07 04:10:00,Start process,5,10,10.0,System
40115,C04205_r0,2025-01-07 04:10:01,Review submission,8,850,100.0,Reviewer
40116,C04206_r1,2025-01-07 04:10:01,Start process,5,10,10.0,System
40117,C04205_r1,2025-01-07 04:10:01,Submit application,2,135,54.0,Junior Staff
40118,C04205_r2,2025-01-07 04:10:02,Submit application,2,135,54.0,Junior Staff
40119,C04205_r1,2025-01-07 04:10:02,Review submission,8,850,100.0,Reviewer
40120,C04206_r2,2025-01-07 04:10:02,Start process,5,10,10.0,System
40121,C04205_r2,2025-01-07 04:10:03,Review submission,8,850,100.0,Reviewer
40123,C04205_r0,2025-01-07 04:11:00,Disapprove application,2,130,20.0,review_board
40122,C04206_r0,2025-01-07 04:11:00,Check document,2,120,30.0,Clerk
40124,C04205_r0,2025-01-07 04:11:01,Revise document,8,932,182.0,Supervisor
40125,C04206_r1,2025-01-07 04:11:01,Check document,2,120,30.0,Clerk
40126,C04205_r1,2025-01-07 04:11:01,Disapprove application,2,130,20.0,review_board
40127,C04205_r0,2025-01-07 04:11:02,Submit application,12,3711,207.6,Senior Analyst
40128,C04205_r2,2025-01-07 04:11:02,Disapprove application,2,130,20.0,review_board
40129,C04206_r2,2025-01-07 04:11:02,Check document,2,120,30.0,Clerk
40130,C04205_r1,2025-01-07 04:11:02,Revise document,8,932,182.0,Supervisor
40133,C04205_r2,2025-01-07 04:11:03,Revise document,8,932,182.0,Supervisor
40132,C04205_r0,2025-01-07 04:11:03,Send Revision Note,12,3711,207.6,Senior Analyst
40131,C04205_r1,2025-01-07 04:11:03,Submit application,9,8762,229.4,Senior Analyst
40134,C04205_r2,2025-01-07 04:11:04,Send Revision Note,12,9758,208.1,Supervisor
40135,C04205_r1,2025-01-07 04:11:04,Send Revision Note,9,8762,229.4,Senior Analyst
40136,C04205_r0,2025-01-07 04:11:04,Reject submission,1,922,145.6,Head Manager Assistant
40137,C04205_r0,2025-01-07 04:11:05,Complete process,0,0,0.0,System
40138,C04205_r1,2025-01-07 04:11:05,Reject submission,1,922,145.6,Head Manager Assistant
40139,C04205_r2,2025-01-07 04:11:05,Submit application,12,9758,208.1,Supervisor
40140,C04205_r1,2025-01-07 04:11:06,Complete process,0,0,0.0,System
40141,C04205_r2,2025-01-07 04:11:06,Accept submission,1,922,145.6,Head Manager Assistant
40142,C04205_r2,2025-01-07 04:11:07,Complete process,0,0,0.0,System
40143,C04206_r0,2025-01-07 04:12:00,Submit application,1,130,34.0,Clerk
40144,C04206_r0,2025-01-07 04:12:01,Review submission,8,850,100.0,Reviewer
40145,C04206_r1,2025-01-07 04:12:01,Submit application,1,130,34.0,Clerk
40146,C04206_r1,2025-01-07 04:12:02,Review submission,8,850,100.0,Reviewer
40147,C04206_r2,2025-01-07 04:12:02,Submit application,1,130,34.0,Clerk
40148,C04206_r2,2025-01-07 04:12:03,Review submission,8,850,100.0,Reviewer
40149,C04206_r0,2025-01-07 04:13:00,Approve application,2,130,20.0,Manager
40150,C04206_r1,2025-01-07 04:13:01,Disapprove application,2,130,20.0,review_board
40151,C04206_r0,2025-01-07 04:13:01,Complete process,0,0,0.0,System
40153,C04206_r1,2025-01-07 04:13:02,Revise document,8,932,182.0,Supervisor
40152,C04206_r2,2025-01-07 04:13:02,Disapprove application,2,130,20.0,review_board
40154,C04206_r2,2025-01-07 04:13:03,Revise document,8,932,182.0,Supervisor
40155,C04206_r1,2025-01-07 04:13:03,Send Revision Note,12,4699,223.8,Supervisor
40156,C04206_r1,2025-01-07 04:13:04,Submit application,12,4699,223.8,Supervisor
40157,C04206_r2,2025-01-07 04:13:04,Send Revision Note,11,706,230.7,Supervisor
40158,C04206_r2,2025-01-07 04:13:05,Submit application,11,706,230.7,Supervisor
40159,C04206_r1,2025-01-07 04:13:05,Reject submission,1,922,145.6,Head Manager Assistant
40160,C04206_r1,2025-01-07 04:13:06,Complete process,0,0,0.0,System
40161,C04206_r2,2025-01-07 04:13:06,Reject submission,1,922,145.6,Head Manager Assistant
40162,C04206_r2,2025-01-07 04:13:07,Complete process,0,0,0.0,System
40163,C04212_r0,2025-01-07 04:22:00,Start process,5,10,10.0,System
40164,C04212_r1,2025-01-07 04:22:01,Start process,5,10,10.0,System
40165,C04212_r2,2025-01-07 04:22:02,Start process,5,10,10.0,System
40166,C04212_r0,2025-01-07 04:23:00,Check document,2,120,30.0,Clerk
40167,C04212_r1,2025-01-07 04:23:01,Check document,2,120,30.0,Clerk
40168,C04212_r2,2025-01-07 04:23:02,Check document,2,120,30.0,Clerk
40169,C04212_r0,2025-01-07 04:24:00,Submit application,1,114,49.0,Junior Staff
40170,C04212_r1,2025-01-07 04:24:01,Submit application,1,114,49.0,Junior Staff
40171,C04212_r0,2025-01-07 04:24:01,Review submission,8,850,100.0,Reviewer
40173,C04212_r2,2025-01-07 04:24:02,Submit application,1,114,49.0,Junior Staff
40172,C04212_r1,2025-01-07 04:24:02,Review submission,8,850,100.0,Reviewer
40174,C04212_r2,2025-01-07 04:24:03,Review submission,8,850,100.0,Reviewer
40175,C04212_r0,2025-01-07 04:25:00,Disapprove application,2,130,20.0,review_board
40176,C04212_r0,2025-01-07 04:25:01,Revise document,8,932,182.0,Supervisor
40177,C04212_r1,2025-01-07 04:25:01,Approve application,2,130,20.0,Manager
40178,C04212_r1,2025-01-07 04:25:02,Complete process,0,0,0.0,System
40179,C04212_r0,2025-01-07 04:25:02,Submit application,10,2372,218.3,Senior Analyst
40180,C04212_r2,2025-01-07 04:25:02,Disapprove application,2,130,20.0,review_board
40182,C04212_r2,2025-01-07 04:25:03,Revise document,8,932,182.0,Supervisor
40181,C04212_r0,2025-01-07 04:25:03,Send Revision Note,10,2372,218.3,Senior Analyst
40183,C04212_r0,2025-01-07 04:25:04,Reject submission,1,922,145.6,Head Manager Assistant
40184,C04212_r2,2025-01-07 04:25:04,Submit application,9,2847,198.0,Supervisor
40185,C04212_r0,2025-01-07 04:25:05,Complete process,0,0,0.0,System
40186,C04212_r2,2025-01-07 04:25:05,Send Revision Note,9,2847,198.0,Supervisor
40187,C04212_r2,2025-01-07 04:25:06,Accept submission,1,922,145.6,Head Manager Assistant
40188,C04212_r2,2025-01-07 04:25:07,Complete process,0,0,0.0,System
40189,C04214_r0,2025-01-07 04:26:00,Start process,5,10,10.0,System
40190,C04214_r1,2025-01-07 04:26:01,Start process,5,10,10.0,System
40191,C04214_r2,2025-01-07 04:26:02,Start process,5,10,10.0,System
40192,C04214_r0,2025-01-07 04:27:00,Check document,2,120,30.0,Clerk
40193,C04214_r1,2025-01-07 04:27:01,Check document,2,120,30.0,Clerk
40194,C04214_r2,2025-01-07 04:27:02,Check document,2,120,30.0,Clerk
40195,C04214_r0,2025-01-07 04:28:00,Submit application,3,148,46.0,Junior Staff
40196,C04215_r0,2025-01-07 04:28:00,Start process,5,10,10.0,System
40197,C04215_r1,2025-01-07 04:28:01,Start process,5,10,10.0,System
40198,C04214_r0,2025-01-07 04:28:01,Review submission,8,850,100.0,Reviewer
40199,C04214_r1,2025-01-07 04:28:01,Submit application,3,148,46.0,Junior Staff
40200,C04214_r2,2025-01-07 04:28:02,Submit application,3,148,46.0,Junior Staff
40201,C04214_r1,2025-01-07 04:28:02,Review submission,8,850,100.0,Reviewer
40202,C04215_r2,2025-01-07 04:28:02,Start process,5,10,10.0,System
40203,C04214_r2,2025-01-07 04:28:03,Review submission,8,850,100.0,Reviewer
40204,C04215_r0,2025-01-07 04:29:00,Check document,2,120,30.0,Clerk
40205,C04214_r0,2025-01-07 04:29:00,Approve application,2,130,20.0,Manager
40206,C04214_r0,2025-01-07 04:29:01,Complete process,0,0,0.0,System
40207,C04215_r1,2025-01-07 04:29:01,Check document,2,120,30.0,Clerk
40208,C04214_r1,2025-01-07 04:29:01,Approve application,2,130,20.0,Manager
40209,C04215_r2,2025-01-07 04:29:02,Check document,2,120,30.0,Clerk
40210,C04214_r1,2025-01-07 04:29:02,Complete process,0,0,0.0,System
40211,C04214_r2,2025-01-07 04:29:02,Approve application,2,130,20.0,Manager
40212,C04214_r2,2025-01-07 04:29:03,Complete process,0,0,0.0,System
40214,C04215_r0,2025-01-07 04:30:00,Submit application,2,134,53.0,Junior Staff
40213,C04216_r0,2025-01-07 04:30:00,Start process,5,10,10.0,System
40215,C04216_r1,2025-01-07 04:30:01,Start process,5,10,10.0,System
40216,C04215_r0,2025-01-07 04:30:01,Review submission,8,850,100.0,Reviewer
40217,C04215_r1,2025-01-07 04:30:01,Submit application,2,134,53.0,Junior Staff
40218,C04215_r2,2025-01-07 04:30:02,Submit application,2,134,53.0,Junior Staff
40219,C04216_r2,2025-01-07 04:30:02,Start process,5,10,10.0,System
40220,C04215_r1,2025-01-07 04:30:02,Review submission,8,850,100.0,Reviewer
40221,C04215_r2,2025-01-07 04:30:03,Review submission,8,850,100.0,Reviewer
40223,C04215_r0,2025-01-07 04:31:00,Disapprove application,2,130,20.0,review_board
40222,C04216_r0,2025-01-07 04:31:00,Check document,2,120,30.0,Clerk
40224,C04215_r1,2025-01-07 04:31:01,Disapprove application,2,130,20.0,review_board
40225,C04215_r0,2025-01-07 04:31:01,Revise document,8,932,182.0,Supervisor
40226,C04216_r1,2025-01-07 04:31:01,Check document,2,120,30.0,Clerk
40230,C04215_r0,2025-01-07 04:31:02,Submit application,8,2209,241.5,Senior Analyst
40227,C04215_r1,2025-01-07 04:31:02,Revise document,8,932,182.0,Supervisor
40228,C04215_r2,2025-01-07 04:31:02,Approve application,2,130,20.0,Manager
40229,C04216_r2,2025-01-07 04:31:02,Check document,2,120,30.0,Clerk
40232,C04215_r2,2025-01-07 04:31:03,Complete process,0,0,0.0,System
40233,C04215_r0,2025-01-07 04:31:03,Send Revision Note,8,2209,241.5,Senior Analyst
40231,C04215_r1,2025-01-07 04:31:03,Send Revision Note,10,2084,245.4,Senior Analyst
40234,C04215_r1,2025-01-07 04:31:04,Submit application,10,2084,245.4,Senior Analyst
40235,C04215_r0,2025-01-07 04:31:04,Reject submission,1,922,145.6,Head Manager Assistant
40236,C04215_r0,2025-01-07 04:31:05,Complete process,0,0,0.0,System
40237,C04215_r1,2025-01-07 04:31:05,Reject submission,1,922,145.6,Head Manager Assistant
40238,C04215_r1,2025-01-07 04:31:06,Complete process,0,0,0.0,System
40239,C04216_r0,2025-01-07 04:32:00,Submit application,2,109,32.0,Clerk
40240,C04216_r1,2025-01-07 04:32:01,Submit application,2,109,32.0,Clerk
40241,C04216_r0,2025-01-07 04:32:01,Review submission,8,850,100.0,Reviewer
40242,C04216_r2,2025-01-07 04:32:02,Submit application,2,109,32.0,Clerk
40243,C04216_r1,2025-01-07 04:32:02,Review submission,8,850,100.0,Reviewer
40244,C04216_r2,2025-01-07 04:32:03,Review submission,8,850,100.0,Reviewer
40245,C04216_r0,2025-01-07 04:33:00,Disapprove application,2,130,20.0,review_board
40246,C04216_r0,2025-01-07 04:33:01,Revise document,8,932,182.0,Supervisor
40247,C04216_r1,2025-01-07 04:33:01,Disapprove application,2,130,20.0,review_board
40249,C04216_r1,2025-01-07 04:33:02,Revise document,8,932,182.0,Supervisor
40250,C04216_r2,2025-01-07 04:33:02,Disapprove application,2,130,20.0,review_board
40248,C04216_r0,2025-01-07 04:33:02,Submit application,8,3782,235.0,Senior Analyst
40252,C04216_r0,2025-01-07 04:33:03,Send Revision Note,8,3782,235.0,Senior Analyst
40253,C04216_r2,2025-01-07 04:33:03,Revise document,8,932,182.0,Supervisor
40251,C04216_r1,2025-01-07 04:33:03,Submit application,8,7858,229.7,Supervisor
40255,C04216_r0,2025-01-07 04:33:04,Reject submission,1,922,145.6,Head Manager Assistant
40256,C04216_r1,2025-01-07 04:33:04,Send Revision Note,8,7858,229.7,Supervisor
40254,C04216_r2,2025-01-07 04:33:04,Send Revision Note,11,6551,230.8,Supervisor
40258,C04216_r2,2025-01-07 04:33:05,Submit application,11,6551,230.8,Supervisor
40259,C04216_r0,2025-01-07 04:33:05,Complete process,0,0,0.0,System
40257,C04216_r1,2025-01-07 04:33:05,Reject submission,1,922,145.6,Head Manager Assistant
40260,C04216_r1,2025-01-07 04:33:06,Complete process,0,0,0.0,System
40261,C04216_r2,2025-01-07 04:33:06,Accept submission,1,922,145.6,Head Manager Assistant
40262,C04216_r2,2025-01-07 04:33:07,Complete process,0,0,0.0,System
40263,C04219_r0,2025-01-07 04:36:00,Start process,5,10,10.0,System
40264,C04219_r1,2025-01-07 04:36:01,Start process,5,10,10.0,System
40265,C04219_r2,2025-01-07 04:36:02,Start process,5,10,10.0,System
40266,C04219_r0,2025-01-07 04:37:00,Check document,2,120,30.0,Clerk
40267,C04219_r1,2025-01-07 04:37:01,Check document,2,120,30.0,Clerk
40268,C04219_r2,2025-01-07 04:37:02,Check document,2,120,30.0,Clerk
40269,C04219_r0,2025-01-07 04:38:00,Submit application,1,114,31.0,Clerk
40270,C04219_r0,2025-01-07 04:38:01,Review submission,8,850,100.0,Reviewer
40271,C04219_r1,2025-01-07 04:38:01,Submit application,1,114,31.0,Clerk
40272,C04219_r2,2025-01-07 04:38:02,Submit application,1,114,31.0,Clerk
40273,C04219_r1,2025-01-07 04:38:02,Review submission,8,850,100.0,Reviewer
40274,C04219_r2,2025-01-07 04:38:03,Review submission,8,850,100.0,Reviewer
40275,C04219_r0,2025-01-07 04:39:00,Disapprove application,2,130,20.0,review_board
40276,C04219_r0,2025-01-07 04:39:01,Revise document,8,932,182.0,Supervisor
40277,C04219_r1,2025-01-07 04:39:01,Disapprove application,2,130,20.0,review_board
40280,C04219_r0,2025-01-07 04:39:02,Submit application,12,3267,243.6,Supervisor
40278,C04219_r2,2025-01-07 04:39:02,Disapprove application,2,130,20.0,review_board
40279,C04219_r1,2025-01-07 04:39:02,Revise document,8,932,182.0,Supervisor
40281,C04219_r0,2025-01-07 04:39:03,Send Revision Note,12,3267,243.6,Supervisor
40282,C04219_r1,2025-01-07 04:39:03,Send Revision Note,8,8394,223.3,Supervisor
40283,C04219_r2,2025-01-07 04:39:03,Revise document,8,932,182.0,Supervisor
40284,C04219_r0,2025-01-07 04:39:04,Accept submission,1,922,145.6,Head Manager Assistant
40285,C04219_r2,2025-01-07 04:39:04,Send Revision Note,12,6970,184.3,Supervisor
40286,C04219_r1,2025-01-07 04:39:04,Submit application,8,8394,223.3,Supervisor
40289,C04219_r0,2025-01-07 04:39:05,Complete process,0,0,0.0,System
40288,C04219_r2,2025-01-07 04:39:05,Submit application,12,6970,184.3,Supervisor
40287,C04219_r1,2025-01-07 04:39:05,Accept submission,1,922,145.6,Head Manager Assistant
40290,C04219_r1,2025-01-07 04:39:06,Complete process,0,0,0.0,System
40291,C04219_r2,2025-01-07 04:39:06,Reject submission,1,922,145.6,Head Manager Assistant
40292,C04219_r2,2025-01-07 04:39:07,Complete process,0,0,0.0,System
40293,C04227_r0,2025-01-07 04:52:00,Start process,5,10,10.0,System
40294,C04227_r1,2025-01-07 04:52:01,Start process,5,10,10.0,System
40295,C04227_r2,2025-01-07 04:52:02,Start process,5,10,10.0,System
40296,C04227_r0,2025-01-07 04:53:00,Check document,2,120,30.0,Clerk
40297,C04227_r1,2025-01-07 04:53:01,Check document,2,120,30.0,Clerk
40298,C04227_r2,2025-01-07 04:53:02,Check document,2,120,30.0,Clerk
40299,C04227_r0,2025-01-07 04:54:00,Submit application,2,130,42.0,Junior Staff
40300,C04227_r0,2025-01-07 04:54:01,Review submission,8,850,100.0,Reviewer
40301,C04227_r1,2025-01-07 04:54:01,Submit application,2,130,42.0,Junior Staff
40302,C04227_r2,2025-01-07 04:54:02,Submit application,2,130,42.0,Junior Staff
40303,C04227_r1,2025-01-07 04:54:02,Review submission,8,850,100.0,Reviewer
40304,C04227_r2,2025-01-07 04:54:03,Review submission,8,850,100.0,Reviewer
40305,C04227_r0,2025-01-07 04:55:00,Disapprove application,2,130,20.0,review_board
40306,C04227_r1,2025-01-07 04:55:01,Approve application,2,130,20.0,Manager
40307,C04227_r0,2025-01-07 04:55:01,Revise document,8,932,182.0,Supervisor
40310,C04227_r1,2025-01-07 04:55:02,Complete process,0,0,0.0,System
40309,C04227_r2,2025-01-07 04:55:02,Disapprove application,2,130,20.0,review_board
40308,C04227_r0,2025-01-07 04:55:02,Send Revision Note,9,7994,218.6,Supervisor
40311,C04227_r2,2025-01-07 04:55:03,Revise document,8,932,182.0,Supervisor
40312,C04227_r0,2025-01-07 04:55:03,Submit application,9,7994,218.6,Supervisor
40313,C04227_r0,2025-01-07 04:55:04,Reject submission,1,922,145.6,Head Manager Assistant
40314,C04227_r2,2025-01-07 04:55:04,Submit application,12,1139,218.6,Senior Analyst
40315,C04227_r0,2025-01-07 04:55:05,Complete process,0,0,0.0,System
40316,C04227_r2,2025-01-07 04:55:05,Send Revision Note,12,1139,218.6,Senior Analyst
40317,C04227_r2,2025-01-07 04:55:06,Accept submission,1,922,145.6,Head Manager Assistant
40318,C04227_r2,2025-01-07 04:55:07,Complete process,0,0,0.0,System
40319,C04229_r0,2025-01-07 04:56:00,Start process,5,10,10.0,System
40320,C04229_r1,2025-01-07 04:56:01,Start process,5,10,10.0,System
40321,C04229_r2,2025-01-07 04:56:02,Start process,5,10,10.0,System
40322,C04229_r0,2025-01-07 04:57:00,Check document,2,120,30.0,Clerk
40323,C04229_r1,2025-01-07 04:57:01,Check document,2,120,30.0,Clerk
40324,C04229_r2,2025-01-07 04:57:02,Check document,2,120,30.0,Clerk
40325,C04229_r0,2025-01-07 04:58:00,Submit application,1,101,60.0,Junior Staff
40326,C04229_r0,2025-01-07 04:58:01,Review submission,8,850,100.0,Reviewer
40327,C04229_r1,2025-01-07 04:58:01,Submit application,1,101,60.0,Junior Staff
40328,C04229_r2,2025-01-07 04:58:02,Submit application,1,101,60.0,Junior Staff
40329,C04229_r1,2025-01-07 04:58:02,Review submission,8,850,100.0,Reviewer
40330,C04229_r2,2025-01-07 04:58:03,Review submission,8,850,100.0,Reviewer
40331,C04229_r0,2025-01-07 04:59:00,Approve application,2,130,20.0,Manager
40332,C04229_r1,2025-01-07 04:59:01,Disapprove application,2,130,20.0,review_board
40333,C04229_r0,2025-01-07 04:59:01,Complete process,0,0,0.0,System
40334,C04229_r2,2025-01-07 04:59:02,Approve application,2,130,20.0,Manager
40335,C04229_r1,2025-01-07 04:59:02,Revise document,8,932,182.0,Supervisor
40336,C04229_r1,2025-01-07 04:59:03,Submit application,9,7780,234.2,Senior Analyst
40337,C04229_r2,2025-01-07 04:59:03,Complete process,0,0,0.0,System
40338,C04229_r1,2025-01-07 04:59:04,Send Revision Note,9,7780,234.2,Senior Analyst
40339,C04229_r1,2025-01-07 04:59:05,Reject submission,1,922,145.6,Head Manager Assistant
40340,C04229_r1,2025-01-07 04:59:06,Complete process,0,0,0.0,System
40341,C04234_r0,2025-01-07 05:06:00,Start process,5,10,10.0,System
40342,C04234_r1,2025-01-07 05:06:01,Start process,5,10,10.0,System
40343,C04234_r2,2025-01-07 05:06:02,Start process,5,10,10.0,System
40344,C04234_r0,2025-01-07 05:07:00,Check document,2,120,30.0,Clerk
40345,C04234_r1,2025-01-07 05:07:01,Check document,2,120,30.0,Clerk
40346,C04234_r2,2025-01-07 05:07:02,Check document,2,120,30.0,Clerk
40347,C04235_r0,2025-01-07 05:08:00,Start process,5,10,10.0,System
40348,C04234_r0,2025-01-07 05:08:00,Submit application,1,108,54.0,Clerk
40349,C04234_r0,2025-01-07 05:08:01,Review submission,8,850,100.0,Reviewer
40350,C04234_r1,2025-01-07 05:08:01,Submit application,1,108,54.0,Clerk
40351,C04235_r1,2025-01-07 05:08:01,Start process,5,10,10.0,System
40354,C04234_r1,2025-01-07 05:08:02,Review submission,8,850,100.0,Reviewer
40352,C04235_r2,2025-01-07 05:08:02,Start process,5,10,10.0,System
40353,C04234_r2,2025-01-07 05:08:02,Submit application,1,108,54.0,Clerk
40355,C04234_r2,2025-01-07 05:08:03,Review submission,8,850,100.0,Reviewer
40356,C04235_r0,2025-01-07 05:09:00,Check document,2,120,30.0,Clerk
40357,C04234_r0,2025-01-07 05:09:00,Disapprove application,2,130,20.0,review_board
40358,C04235_r1,2025-01-07 05:09:01,Check document,2,120,30.0,Clerk
40359,C04234_r0,2025-01-07 05:09:01,Revise document,8,932,182.0,Supervisor
40360,C04234_r1,2025-01-07 05:09:01,Disapprove application,2,130,20.0,review_board
40364,C04235_r2,2025-01-07 05:09:02,Check document,2,120,30.0,Clerk
40363,C04234_r1,2025-01-07 05:09:02,Revise document,8,932,182.0,Supervisor
40362,C04234_r2,2025-01-07 05:09:02,Approve application,2,130,20.0,Manager
40361,C04234_r0,2025-01-07 05:09:02,Send Revision Note,11,3235,220.3,Senior Analyst
40365,C04234_r1,2025-01-07 05:09:03,Send Revision Note,8,6213,233.4,Supervisor
40366,C04234_r0,2025-01-07 05:09:03,Submit application,11,3235,220.3,Senior Analyst
40367,C04234_r2,2025-01-07 05:09:03,Complete process,0,0,0.0,System
40368,C04234_r0,2025-01-07 05:09:04,Reject submission,1,922,145.6,Head Manager Assistant
40369,C04234_r1,2025-01-07 05:09:04,Submit application,8,6213,233.4,Supervisor
