EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource,ground_truth_activity
499,C00053_r0,2025-01-01 09:47:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
500,C00053_r2,2025-01-01 09:47:03,Revise document,8,932,182.0,Supervisor,Revise document
501,C00053_r0,2025-01-01 09:47:04,Complete process,0,0,0.0,System,Complete process
502,C00053_r2,2025-01-01 09:47:04,Submit application,11,2182,181.3,Senior Analyst,Second Submit Application
503,C00053_r2,2025-01-01 09:47:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
504,C00053_r2,2025-01-01 09:47:06,Complete process,0,0,0.0,System,Complete process
505,C00057_r0,2025-01-01 09:52:00,Start process,5,10,10.0,System,Start process
506,C00057_r1,2025-01-01 09:52:01,Start process,5,10,10.0,System,Start process
507,C00057_r2,2025-01-01 09:52:02,Start process,5,10,10.0,System,Start process
508,C00057_r0,2025-01-01 09:53:00,Check document,2,120,30.0,Clerk,Check document
509,C00057_r1,2025-01-01 09:53:01,Check document,2,120,30.0,Clerk,Check document
510,C00057_r2,2025-01-01 09:53:02,Check document,2,120,30.0,Clerk,Check document
511,C00057_r0,2025-01-01 09:54:00,Submit application,2,130,51.0,Junior Staff,First Submit Application
512,C00058_r0,2025-01-01 09:54:00,Start process,5,10,10.0,System,Start process
514,C00058_r1,2025-01-01 09:54:01,Start process,5,10,10.0,System,Start process
515,C00057_r1,2025-01-01 09:54:01,Submit application,2,130,51.0,Junior Staff,First Submit Application
513,C00057_r0,2025-01-01 09:54:01,Review submission,8,850,100.0,Reviewer,Review submission
516,C00057_r1,2025-01-01 09:54:02,Review submission,8,850,100.0,Reviewer,Review submission
517,C00058_r2,2025-01-01 09:54:02,Start process,5,10,10.0,System,Start process
518,C00057_r2,2025-01-01 09:54:02,Submit application,2,130,51.0,Junior Staff,First Submit Application
519,C00057_r2,2025-01-01 09:54:03,Review submission,8,850,100.0,Reviewer,Review submission
520,C00058_r0,2025-01-01 09:55:00,Check document,2,120,30.0,Clerk,Check document
521,C00057_r0,2025-01-01 09:55:00,Approve application,2,130,20.0,Manager,Approve application
522,C00057_r0,2025-01-01 09:55:01,Complete process,0,0,0.0,System,Complete process
523,C00058_r1,2025-01-01 09:55:01,Check document,2,120,30.0,Clerk,Check document
524,C00057_r1,2025-01-01 09:55:01,Approve application,2,130,20.0,Manager,Approve application
525,C00058_r2,2025-01-01 09:55:02,Check document,2,120,30.0,Clerk,Check document
526,C00057_r2,2025-01-01 09:55:02,Disapprove application,2,130,20.0,review_board,Disapprove application
527,C00057_r1,2025-01-01 09:55:02,Complete process,0,0,0.0,System,Complete process
528,C00057_r2,2025-01-01 09:55:03,Revise document,8,932,182.0,Supervisor,Revise document
529,C00057_r2,2025-01-01 09:55:04,Submit application,9,959,248.0,Senior Analyst,Second Submit Application
530,C00057_r2,2025-01-01 09:55:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
531,C00057_r2,2025-01-01 09:55:06,Complete process,0,0,0.0,System,Complete process
532,C00058_r0,2025-01-01 09:56:00,Submit application,1,117,52.0,Junior Staff,First Submit Application
533,C00058_r0,2025-01-01 09:56:01,Review submission,8,850,100.0,Reviewer,Review submission
534,C00058_r1,2025-01-01 09:56:01,Submit application,1,117,52.0,Junior Staff,First Submit Application
535,C00058_r2,2025-01-01 09:56:02,Submit application,1,117,52.0,Junior Staff,First Submit Application
536,C00058_r1,2025-01-01 09:56:02,Review submission,8,850,100.0,Reviewer,Review submission
537,C00058_r2,2025-01-01 09:56:03,Review submission,8,850,100.0,Reviewer,Review submission
538,C00058_r0,2025-01-01 09:57:00,Disapprove application,2,130,20.0,review_board,Disapprove application
539,C00058_r1,2025-01-01 09:57:01,Disapprove application,2,130,20.0,review_board,Disapprove application
540,C00058_r0,2025-01-01 09:57:01,Revise document,8,932,182.0,Supervisor,Revise document
541,C00058_r1,2025-01-01 09:57:02,Revise document,8,932,182.0,Supervisor,Revise document
542,C00058_r2,2025-01-01 09:57:02,Approve application,2,130,20.0,Manager,Approve application
543,C00058_r0,2025-01-01 09:57:02,Submit application,12,8972,196.3,Supervisor,Second Submit Application
544,C00058_r1,2025-01-01 09:57:03,Submit application,12,1177,248.3,Senior Analyst,Second Submit Application
545,C00058_r0,2025-01-01 09:57:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
546,C00058_r2,2025-01-01 09:57:03,Complete process,0,0,0.0,System,Complete process
547,C00058_r1,2025-01-01 09:57:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
548,C00058_r0,2025-01-01 09:57:04,Complete process,0,0,0.0,System,Complete process
549,C00058_r1,2025-01-01 09:57:05,Complete process,0,0,0.0,System,Complete process
550,C00065_r0,2025-01-01 10:08:00,Start process,5,10,10.0,System,Start process
551,C00065_r1,2025-01-01 10:08:01,Start process,5,10,10.0,System,Start process
552,C00065_r2,2025-01-01 10:08:02,Start process,5,10,10.0,System,Start process
553,C00065_r0,2025-01-01 10:09:00,Check document,2,120,30.0,Clerk,Check document
554,C00065_r1,2025-01-01 10:09:01,Check document,2,120,30.0,Clerk,Check document
555,C00065_r2,2025-01-01 10:09:02,Check document,2,120,30.0,Clerk,Check document
556,C00065_r0,2025-01-01 10:10:00,Submit application,1,147,52.0,Clerk,First Submit Application
557,C00065_r0,2025-01-01 10:10:01,Review submission,8,850,100.0,Reviewer,Review submission
558,C00065_r1,2025-01-01 10:10:01,Submit application,1,147,52.0,Clerk,First Submit Application
559,C00065_r1,2025-01-01 10:10:02,Review submission,8,850,100.0,Reviewer,Review submission
560,C00065_r2,2025-01-01 10:10:02,Submit application,1,147,52.0,Clerk,First Submit Application
561,C00065_r2,2025-01-01 10:10:03,Review submission,8,850,100.0,Reviewer,Review submission
562,C00065_r0,2025-01-01 10:11:00,Approve application,2,130,20.0,Manager,Approve application
563,C00065_r0,2025-01-01 10:11:01,Complete process,0,0,0.0,System,Complete process
564,C00065_r1,2025-01-01 10:11:01,Disapprove application,2,130,20.0,review_board,Disapprove application
565,C00065_r1,2025-01-01 10:11:02,Revise document,8,932,182.0,Supervisor,Revise document
566,C00065_r2,2025-01-01 10:11:02,Approve application,2,130,20.0,Manager,Approve application
567,C00065_r1,2025-01-01 10:11:03,Submit application,10,2490,247.9,Senior Analyst,Second Submit Application
568,C00065_r2,2025-01-01 10:11:03,Complete process,0,0,0.0,System,Complete process
569,C00065_r1,2025-01-01 10:11:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
570,C00065_r1,2025-01-01 10:11:05,Complete process,0,0,0.0,System,Complete process
571,C00071_r0,2025-01-01 10:20:00,Start process,5,10,10.0,System,Start process
572,C00071_r1,2025-01-01 10:20:01,Start process,5,10,10.0,System,Start process
573,C00071_r2,2025-01-01 10:20:02,Start process,5,10,10.0,System,Start process
574,C00071_r0,2025-01-01 10:21:00,Check document,2,120,30.0,Clerk,Check document
575,C00071_r1,2025-01-01 10:21:01,Check document,2,120,30.0,Clerk,Check document
576,C00071_r2,2025-01-01 10:21:02,Check document,2,120,30.0,Clerk,Check document
577,C00071_r0,2025-01-01 10:22:00,Submit application,1,107,37.0,Clerk,First Submit Application
578,C00071_r0,2025-01-01 10:22:01,Review submission,8,850,100.0,Reviewer,Review submission
579,C00071_r1,2025-01-01 10:22:01,Submit application,1,107,37.0,Clerk,First Submit Application
580,C00071_r2,2025-01-01 10:22:02,Submit application,1,107,37.0,Clerk,First Submit Application
581,C00071_r1,2025-01-01 10:22:02,Review submission,8,850,100.0,Reviewer,Review submission
582,C00071_r2,2025-01-01 10:22:03,Review submission,8,850,100.0,Reviewer,Review submission
583,C00071_r0,2025-01-01 10:23:00,Approve application,2,130,20.0,Manager,Approve application
584,C00071_r1,2025-01-01 10:23:01,Disapprove application,2,130,20.0,review_board,Disapprove application
585,C00071_r0,2025-01-01 10:23:01,Complete process,0,0,0.0,System,Complete process
586,C00071_r1,2025-01-01 10:23:02,Revise document,8,932,182.0,Supervisor,Revise document
587,C00071_r2,2025-01-01 10:23:02,Approve application,2,130,20.0,Manager,Approve application
588,C00071_r2,2025-01-01 10:23:03,Complete process,0,0,0.0,System,Complete process
589,C00071_r1,2025-01-01 10:23:03,Submit application,10,8507,214.2,Supervisor,Second Submit Application
590,C00071_r1,2025-01-01 10:23:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
591,C00071_r1,2025-01-01 10:23:05,Complete process,0,0,0.0,System,Complete process
592,C00077_r0,2025-01-01 10:32:00,Start process,5,10,10.0,System,Start process
593,C00077_r1,2025-01-01 10:32:01,Start process,5,10,10.0,System,Start process
594,C00077_r2,2025-01-01 10:32:02,Start process,5,10,10.0,System,Start process
595,C00077_r0,2025-01-01 10:33:00,Check document,2,120,30.0,Clerk,Check document
596,C00077_r1,2025-01-01 10:33:01,Check document,2,120,30.0,Clerk,Check document
597,C00077_r2,2025-01-01 10:33:02,Check document,2,120,30.0,Clerk,Check document
598,C00077_r0,2025-01-01 10:34:00,Submit application,1,116,49.0,Clerk,First Submit Application
599,C00078_r0,2025-01-01 10:34:00,Start process,5,10,10.0,System,Start process
602,C00077_r1,2025-01-01 10:34:01,Submit application,1,116,49.0,Clerk,First Submit Application
600,C00078_r1,2025-01-01 10:34:01,Start process,5,10,10.0,System,Start process
601,C00077_r0,2025-01-01 10:34:01,Review submission,8,850,100.0,Reviewer,Review submission
605,C00077_r2,2025-01-01 10:34:02,Submit application,1,116,49.0,Clerk,First Submit Application
603,C00077_r1,2025-01-01 10:34:02,Review submission,8,850,100.0,Reviewer,Review submission
604,C00078_r2,2025-01-01 10:34:02,Start process,5,10,10.0,System,Start process
606,C00077_r2,2025-01-01 10:34:03,Review submission,8,850,100.0,Reviewer,Review submission
607,C00077_r0,2025-01-01 10:35:00,Approve application,2,130,20.0,Manager,Approve application
608,C00078_r0,2025-01-01 10:35:00,Check document,2,120,30.0,Clerk,Check document
611,C00077_r1,2025-01-01 10:35:01,Disapprove application,2,130,20.0,review_board,Disapprove application
609,C00077_r0,2025-01-01 10:35:01,Complete process,0,0,0.0,System,Complete process
610,C00078_r1,2025-01-01 10:35:01,Check document,2,120,30.0,Clerk,Check document
613,C00077_r2,2025-01-01 10:35:02,Disapprove application,2,130,20.0,review_board,Disapprove application
614,C00077_r1,2025-01-01 10:35:02,Revise document,8,932,182.0,Supervisor,Revise document
612,C00078_r2,2025-01-01 10:35:02,Check document,2,120,30.0,Clerk,Check document
615,C00077_r1,2025-01-01 10:35:03,Submit application,12,6566,200.8,Senior Analyst,Second Submit Application
616,C00077_r2,2025-01-01 10:35:03,Revise document,8,932,182.0,Supervisor,Revise document
617,C00077_r2,2025-01-01 10:35:04,Submit application,8,3020,197.8,Supervisor,Second Submit Application
618,C00077_r1,2025-01-01 10:35:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
619,C00077_r1,2025-01-01 10:35:05,Complete process,0,0,0.0,System,Complete process
620,C00077_r2,2025-01-01 10:35:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
621,C00077_r2,2025-01-01 10:35:06,Complete process,0,0,0.0,System,Complete process
622,C00078_r0,2025-01-01 10:36:00,Submit application,3,147,33.0,Junior Staff,First Submit Application
623,C00078_r0,2025-01-01 10:36:01,Review submission,8,850,100.0,Reviewer,Review submission
624,C00078_r1,2025-01-01 10:36:01,Submit application,3,147,33.0,Junior Staff,First Submit Application
625,C00078_r2,2025-01-01 10:36:02,Submit application,3,147,33.0,Junior Staff,First Submit Application
626,C00078_r1,2025-01-01 10:36:02,Review submission,8,850,100.0,Reviewer,Review submission
627,C00078_r2,2025-01-01 10:36:03,Review submission,8,850,100.0,Reviewer,Review submission
628,C00078_r0,2025-01-01 10:37:00,Disapprove application,2,130,20.0,review_board,Disapprove application
629,C00078_r1,2025-01-01 10:37:01,Approve application,2,130,20.0,Manager,Approve application
630,C00078_r0,2025-01-01 10:37:01,Revise document,8,932,182.0,Supervisor,Revise document
631,C00078_r1,2025-01-01 10:37:02,Complete process,0,0,0.0,System,Complete process
632,C00078_r0,2025-01-01 10:37:02,Submit application,12,1622,185.2,Supervisor,Second Submit Application
633,C00078_r2,2025-01-01 10:37:02,Disapprove application,2,130,20.0,review_board,Disapprove application
634,C00078_r0,2025-01-01 10:37:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
635,C00078_r2,2025-01-01 10:37:03,Revise document,8,932,182.0,Supervisor,Revise document
636,C00078_r0,2025-01-01 10:37:04,Complete process,0,0,0.0,System,Complete process
637,C00078_r2,2025-01-01 10:37:04,Submit application,12,5660,197.4,Supervisor,Second Submit Application
638,C00078_r2,2025-01-01 10:37:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
639,C00078_r2,2025-01-01 10:37:06,Complete process,0,0,0.0,System,Complete process
640,C00081_r0,2025-01-01 10:40:00,Start process,5,10,10.0,System,Start process
641,C00081_r1,2025-01-01 10:40:01,Start process,5,10,10.0,System,Start process
642,C00081_r2,2025-01-01 10:40:02,Start process,5,10,10.0,System,Start process
643,C00081_r0,2025-01-01 10:41:00,Check document,2,120,30.0,Clerk,Check document
644,C00081_r1,2025-01-01 10:41:01,Check document,2,120,30.0,Clerk,Check document
645,C00081_r2,2025-01-01 10:41:02,Check document,2,120,30.0,Clerk,Check document
646,C00081_r0,2025-01-01 10:42:00,Submit application,2,109,57.0,Junior Staff,First Submit Application
647,C00081_r0,2025-01-01 10:42:01,Review submission,8,850,100.0,Reviewer,Review submission
648,C00081_r1,2025-01-01 10:42:01,Submit application,2,109,57.0,Junior Staff,First Submit Application
649,C00081_r1,2025-01-01 10:42:02,Review submission,8,850,100.0,Reviewer,Review submission
650,C00081_r2,2025-01-01 10:42:02,Submit application,2,109,57.0,Junior Staff,First Submit Application
651,C00081_r2,2025-01-01 10:42:03,Review submission,8,850,100.0,Reviewer,Review submission
652,C00081_r0,2025-01-01 10:43:00,Disapprove application,2,130,20.0,review_board,Disapprove application
653,C00081_r0,2025-01-01 10:43:01,Revise document,8,932,182.0,Supervisor,Revise document
654,C00081_r1,2025-01-01 10:43:01,Disapprove application,2,130,20.0,review_board,Disapprove application
655,C00081_r0,2025-01-01 10:43:02,Submit application,10,6590,212.8,Senior Analyst,Second Submit Application
656,C00081_r1,2025-01-01 10:43:02,Revise document,8,932,182.0,Supervisor,Revise document
657,C00081_r2,2025-01-01 10:43:02,Approve application,2,130,20.0,Manager,Approve application
658,C00081_r0,2025-01-01 10:43:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
659,C00081_r2,2025-01-01 10:43:03,Complete process,0,0,0.0,System,Complete process
660,C00081_r1,2025-01-01 10:43:03,Submit application,10,5770,188.4,Supervisor,Second Submit Application
661,C00081_r0,2025-01-01 10:43:04,Complete process,0,0,0.0,System,Complete process
662,C00081_r1,2025-01-01 10:43:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
663,C00081_r1,2025-01-01 10:43:05,Complete process,0,0,0.0,System,Complete process
664,C00084_r0,2025-01-01 10:46:00,Start process,5,10,10.0,System,Start process
665,C00084_r1,2025-01-01 10:46:01,Start process,5,10,10.0,System,Start process
666,C00084_r2,2025-01-01 10:46:02,Start process,5,10,10.0,System,Start process
667,C00084_r0,2025-01-01 10:47:00,Check document,2,120,30.0,Clerk,Check document
668,C00084_r1,2025-01-01 10:47:01,Check document,2,120,30.0,Clerk,Check document
669,C00084_r2,2025-01-01 10:47:02,Check document,2,120,30.0,Clerk,Check document
670,C00084_r0,2025-01-01 10:48:00,Submit application,2,118,31.0,Junior Staff,First Submit Application
671,C00085_r0,2025-01-01 10:48:00,Start process,5,10,10.0,System,Start process
672,C00084_r0,2025-01-01 10:48:01,Review submission,8,850,100.0,Reviewer,Review submission
673,C00085_r1,2025-01-01 10:48:01,Start process,5,10,10.0,System,Start process
674,C00084_r1,2025-01-01 10:48:01,Submit application,2,118,31.0,Junior Staff,First Submit Application
675,C00084_r2,2025-01-01 10:48:02,Submit application,2,118,31.0,Junior Staff,First Submit Application
676,C00085_r2,2025-01-01 10:48:02,Start process,5,10,10.0,System,Start process
677,C00084_r1,2025-01-01 10:48:02,Review submission,8,850,100.0,Reviewer,Review submission
678,C00084_r2,2025-01-01 10:48:03,Review submission,8,850,100.0,Reviewer,Review submission
679,C00084_r0,2025-01-01 10:49:00,Disapprove application,2,130,20.0,review_board,Disapprove application
680,C00085_r0,2025-01-01 10:49:00,Check document,2,120,30.0,Clerk,Check document
681,C00085_r1,2025-01-01 10:49:01,Check document,2,120,30.0,Clerk,Check document
682,C00084_r1,2025-01-01 10:49:01,Disapprove application,2,130,20.0,review_board,Disapprove application
683,C00084_r0,2025-01-01 10:49:01,Revise document,8,932,182.0,Supervisor,Revise document
686,C00084_r2,2025-01-01 10:49:02,Approve application,2,130,20.0,Manager,Approve application
687,C00085_r2,2025-01-01 10:49:02,Check document,2,120,30.0,Clerk,Check document
684,C00084_r0,2025-01-01 10:49:02,Submit application,12,7869,217.4,Senior Analyst,Second Submit Application
685,C00084_r1,2025-01-01 10:49:02,Revise document,8,932,182.0,Supervisor,Revise document
690,C00084_r2,2025-01-01 10:49:03,Complete process,0,0,0.0,System,Complete process
688,C00084_r1,2025-01-01 10:49:03,Submit application,10,6557,206.0,Senior Analyst,Second Submit Application
689,C00084_r0,2025-01-01 10:49:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
691,C00084_r0,2025-01-01 10:49:04,Complete process,0,0,0.0,System,Complete process
692,C00084_r1,2025-01-01 10:49:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
693,C00084_r1,2025-01-01 10:49:05,Complete process,0,0,0.0,System,Complete process
694,C00085_r0,2025-01-01 10:50:00,Submit application,2,145,59.0,Junior Staff,First Submit Application
695,C00085_r1,2025-01-01 10:50:01,Submit application,2,145,59.0,Junior Staff,First Submit Application
696,C00085_r0,2025-01-01 10:50:01,Review submission,8,850,100.0,Reviewer,Review submission
697,C00085_r2,2025-01-01 10:50:02,Submit application,2,145,59.0,Junior Staff,First Submit Application
698,C00085_r1,2025-01-01 10:50:02,Review submission,8,850,100.0,Reviewer,Review submission
699,C00085_r2,2025-01-01 10:50:03,Review submission,8,850,100.0,Reviewer,Review submission
700,C00085_r0,2025-01-01 10:51:00,Approve application,2,130,20.0,Manager,Approve application
701,C00085_r1,2025-01-01 10:51:01,Disapprove application,2,130,20.0,review_board,Disapprove application
702,C00085_r0,2025-01-01 10:51:01,Complete process,0,0,0.0,System,Complete process
703,C00085_r1,2025-01-01 10:51:02,Revise document,8,932,182.0,Supervisor,Revise document
704,C00085_r2,2025-01-01 10:51:02,Disapprove application,2,130,20.0,review_board,Disapprove application
705,C00085_r1,2025-01-01 10:51:03,Submit application,11,3853,211.3,Senior Analyst,Second Submit Application
706,C00085_r2,2025-01-01 10:51:03,Revise document,8,932,182.0,Supervisor,Revise document
707,C00085_r1,2025-01-01 10:51:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
708,C00085_r2,2025-01-01 10:51:04,Submit application,12,5999,234.4,Supervisor,Second Submit Application
709,C00085_r2,2025-01-01 10:51:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
710,C00085_r1,2025-01-01 10:51:05,Complete process,0,0,0.0,System,Complete process
711,C00085_r2,2025-01-01 10:51:06,Complete process,0,0,0.0,System,Complete process
712,C00091_r0,2025-01-01 11:00:00,Start process,5,10,10.0,System,Start process
713,C00091_r1,2025-01-01 11:00:01,Start process,5,10,10.0,System,Start process
714,C00091_r2,2025-01-01 11:00:02,Start process,5,10,10.0,System,Start process
715,C00091_r0,2025-01-01 11:01:00,Check document,2,120,30.0,Clerk,Check document
716,C00091_r1,2025-01-01 11:01:01,Check document,2,120,30.0,Clerk,Check document
717,C00091_r2,2025-01-01 11:01:02,Check document,2,120,30.0,Clerk,Check document
718,C00091_r0,2025-01-01 11:02:00,Submit application,3,81,31.0,Clerk,First Submit Application
719,C00091_r0,2025-01-01 11:02:01,Review submission,8,850,100.0,Reviewer,Review submission
720,C00091_r1,2025-01-01 11:02:01,Submit application,3,81,31.0,Clerk,First Submit Application
721,C00091_r1,2025-01-01 11:02:02,Review submission,8,850,100.0,Reviewer,Review submission
722,C00091_r2,2025-01-01 11:02:02,Submit application,3,81,31.0,Clerk,First Submit Application
723,C00091_r2,2025-01-01 11:02:03,Review submission,8,850,100.0,Reviewer,Review submission
724,C00091_r0,2025-01-01 11:03:00,Disapprove application,2,130,20.0,review_board,Disapprove application
725,C00091_r1,2025-01-01 11:03:01,Approve application,2,130,20.0,Manager,Approve application
726,C00091_r0,2025-01-01 11:03:01,Revise document,8,932,182.0,Supervisor,Revise document
727,C00091_r0,2025-01-01 11:03:02,Submit application,11,3082,237.8,Supervisor,Second Submit Application
728,C00091_r1,2025-01-01 11:03:02,Complete process,0,0,0.0,System,Complete process
729,C00091_r2,2025-01-01 11:03:02,Disapprove application,2,130,20.0,review_board,Disapprove application
730,C00091_r0,2025-01-01 11:03:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
731,C00091_r2,2025-01-01 11:03:03,Revise document,8,932,182.0,Supervisor,Revise document
732,C00091_r0,2025-01-01 11:03:04,Complete process,0,0,0.0,System,Complete process
733,C00091_r2,2025-01-01 11:03:04,Submit application,12,5650,203.4,Supervisor,Second Submit Application
734,C00091_r2,2025-01-01 11:03:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
735,C00091_r2,2025-01-01 11:03:06,Complete process,0,0,0.0,System,Complete process
736,C00093_r0,2025-01-01 11:04:00,Start process,5,10,10.0,System,Start process
737,C00093_r1,2025-01-01 11:04:01,Start process,5,10,10.0,System,Start process
738,C00093_r2,2025-01-01 11:04:02,Start process,5,10,10.0,System,Start process
739,C00093_r0,2025-01-01 11:05:00,Check document,2,120,30.0,Clerk,Check document
740,C00093_r1,2025-01-01 11:05:01,Check document,2,120,30.0,Clerk,Check document
741,C00093_r2,2025-01-01 11:05:02,Check document,2,120,30.0,Clerk,Check document
742,C00093_r0,2025-01-01 11:06:00,Submit application,3,116,36.0,Junior Staff,First Submit Application
743,C00094_r0,2025-01-01 11:06:00,Start process,5,10,10.0,System,Start process
744,C00093_r1,2025-01-01 11:06:01,Submit application,3,116,36.0,Junior Staff,First Submit Application
745,C00094_r1,2025-01-01 11:06:01,Start process,5,10,10.0,System,Start process
746,C00093_r0,2025-01-01 11:06:01,Review submission,8,850,100.0,Reviewer,Review submission
747,C00094_r2,2025-01-01 11:06:02,Start process,5,10,10.0,System,Start process
748,C00093_r1,2025-01-01 11:06:02,Review submission,8,850,100.0,Reviewer,Review submission
749,C00093_r2,2025-01-01 11:06:02,Submit application,3,116,36.0,Junior Staff,First Submit Application
750,C00093_r2,2025-01-01 11:06:03,Review submission,8,850,100.0,Reviewer,Review submission
751,C00093_r0,2025-01-01 11:07:00,Disapprove application,2,130,20.0,review_board,Disapprove application
752,C00094_r0,2025-01-01 11:07:00,Check document,2,120,30.0,Clerk,Check document
753,C00093_r1,2025-01-01 11:07:01,Approve application,2,130,20.0,Manager,Approve application
754,C00093_r0,2025-01-01 11:07:01,Revise document,8,932,182.0,Supervisor,Revise document
755,C00094_r1,2025-01-01 11:07:01,Check document,2,120,30.0,Clerk,Check document
756,C00093_r0,2025-01-01 11:07:02,Submit application,12,8659,187.4,Supervisor,Second Submit Application
757,C00093_r1,2025-01-01 11:07:02,Complete process,0,0,0.0,System,Complete process
758,C00093_r2,2025-01-01 11:07:02,Approve application,2,130,20.0,Manager,Approve application
759,C00094_r2,2025-01-01 11:07:02,Check document,2,120,30.0,Clerk,Check document
760,C00093_r0,2025-01-01 11:07:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
761,C00093_r2,2025-01-01 11:07:03,Complete process,0,0,0.0,System,Complete process
762,C00093_r0,2025-01-01 11:07:04,Complete process,0,0,0.0,System,Complete process
763,C00094_r0,2025-01-01 11:08:00,Submit application,1,100,59.0,Junior Staff,First Submit Application
764,C00094_r1,2025-01-01 11:08:01,Submit application,1,100,59.0,Junior Staff,First Submit Application
765,C00094_r0,2025-01-01 11:08:01,Review submission,8,850,100.0,Reviewer,Review submission
766,C00094_r2,2025-01-01 11:08:02,Submit application,1,100,59.0,Junior Staff,First Submit Application
767,C00094_r1,2025-01-01 11:08:02,Review submission,8,850,100.0,Reviewer,Review submission
768,C00094_r2,2025-01-01 11:08:03,Review submission,8,850,100.0,Reviewer,Review submission
769,C00094_r0,2025-01-01 11:09:00,Disapprove application,2,130,20.0,review_board,Disapprove application
770,C00094_r0,2025-01-01 11:09:01,Revise document,8,932,182.0,Supervisor,Revise document
771,C00094_r1,2025-01-01 11:09:01,Disapprove application,2,130,20.0,review_board,Disapprove application
772,C00094_r2,2025-01-01 11:09:02,Disapprove application,2,130,20.0,review_board,Disapprove application
773,C00094_r1,2025-01-01 11:09:02,Revise document,8,932,182.0,Supervisor,Revise document
774,C00094_r0,2025-01-01 11:09:02,Submit application,9,1859,216.5,Senior Analyst,Second Submit Application
775,C00094_r1,2025-01-01 11:09:03,Submit application,11,4224,243.8,Supervisor,Second Submit Application
776,C00094_r0,2025-01-01 11:09:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
777,C00094_r2,2025-01-01 11:09:03,Revise document,8,932,182.0,Supervisor,Revise document
778,C00094_r2,2025-01-01 11:09:04,Submit application,10,6797,224.1,Supervisor,Second Submit Application
779,C00094_r0,2025-01-01 11:09:04,Complete process,0,0,0.0,System,Complete process
780,C00094_r1,2025-01-01 11:09:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
781,C00094_r1,2025-01-01 11:09:05,Complete process,0,0,0.0,System,Complete process
782,C00094_r2,2025-01-01 11:09:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
783,C00094_r2,2025-01-01 11:09:06,Complete process,0,0,0.0,System,Complete process
784,C00104_r0,2025-01-01 11:26:00,Start process,5,10,10.0,System,Start process
785,C00104_r1,2025-01-01 11:26:01,Start process,5,10,10.0,System,Start process
786,C00104_r2,2025-01-01 11:26:02,Start process,5,10,10.0,System,Start process
787,C00104_r0,2025-01-01 11:27:00,Check document,2,120,30.0,Clerk,Check document
788,C00104_r1,2025-01-01 11:27:01,Check document,2,120,30.0,Clerk,Check document
789,C00104_r2,2025-01-01 11:27:02,Check document,2,120,30.0,Clerk,Check document
790,C00104_r0,2025-01-01 11:28:00,Submit application,2,120,60.0,Junior Staff,First Submit Application
791,C00105_r0,2025-01-01 11:28:00,Start process,5,10,10.0,System,Start process
792,C00104_r0,2025-01-01 11:28:01,Review submission,8,850,100.0,Reviewer,Review submission
793,C00104_r1,2025-01-01 11:28:01,Submit application,2,120,60.0,Junior Staff,First Submit Application
794,C00105_r1,2025-01-01 11:28:01,Start process,5,10,10.0,System,Start process
795,C00105_r2,2025-01-01 11:28:02,Start process,5,10,10.0,System,Start process
796,C00104_r2,2025-01-01 11:28:02,Submit application,2,120,60.0,Junior Staff,First Submit Application
797,C00104_r1,2025-01-01 11:28:02,Review submission,8,850,100.0,Reviewer,Review submission
798,C00104_r2,2025-01-01 11:28:03,Review submission,8,850,100.0,Reviewer,Review submission
799,C00104_r0,2025-01-01 11:29:00,Disapprove application,2,130,20.0,review_board,Disapprove application
800,C00105_r0,2025-01-01 11:29:00,Check document,2,120,30.0,Clerk,Check document
801,C00104_r0,2025-01-01 11:29:01,Revise document,8,932,182.0,Supervisor,Revise document
802,C00105_r1,2025-01-01 11:29:01,Check document,2,120,30.0,Clerk,Check document
803,C00104_r1,2025-01-01 11:29:01,Disapprove application,2,130,20.0,review_board,Disapprove application
805,C00104_r2,2025-01-01 11:29:02,Disapprove application,2,130,20.0,review_board,Disapprove application
