EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource
14305,C01572_r0,2025-01-03 12:23:00,Check document,2,120,30.0,Clerk
14306,C01571_r0,2025-01-03 12:23:00,Approve application,2,130,20.0,Manager
14307,C01572_r1,2025-01-03 12:23:01,Check document,2,120,30.0,Clerk
14308,C01571_r1,2025-01-03 12:23:01,Approve application,2,130,20.0,Manager
14309,C01571_r0,2025-01-03 12:23:01,Complete process,0,0,0.0,System
14310,C01571_r2,2025-01-03 12:23:02,Disapprove application,2,130,20.0,review_board
14311,C01572_r2,2025-01-03 12:23:02,Check document,2,120,30.0,Clerk
14312,C01571_r1,2025-01-03 12:23:02,Complete process,0,0,0.0,System
14313,C01571_r2,2025-01-03 12:23:03,Revise document,8,932,182.0,Supervisor
14314,C01571_r2,2025-01-03 12:23:04,Submit application,10,8062,233.9,Supervisor
14315,C01571_r2,2025-01-03 12:23:05,Reject submission,1,922,145.6,Head Manager Assistant
14316,C01571_r2,2025-01-03 12:23:06,Complete process,0,0,0.0,System
14317,C01572_r0,2025-01-03 12:24:00,Submit application,2,142,36.0,Clerk
14318,C01572_r0,2025-01-03 12:24:01,Review submission,8,850,100.0,Reviewer
14319,C01572_r1,2025-01-03 12:24:01,Submit application,2,142,36.0,Clerk
14320,C01572_r2,2025-01-03 12:24:02,Submit application,2,142,36.0,Clerk
14321,C01572_r1,2025-01-03 12:24:02,Review submission,8,850,100.0,Reviewer
14322,C01572_r2,2025-01-03 12:24:03,Review submission,8,850,100.0,Reviewer
14323,C01572_r0,2025-01-03 12:25:00,Disapprove application,2,130,20.0,review_board
14324,C01572_r1,2025-01-03 12:25:01,Approve application,2,130,20.0,Manager
14325,C01572_r0,2025-01-03 12:25:01,Revise document,8,932,182.0,Supervisor
14326,C01572_r1,2025-01-03 12:25:02,Complete process,0,0,0.0,System
14327,C01572_r0,2025-01-03 12:25:02,Submit application,9,3450,191.4,Senior Analyst
14328,C01572_r2,2025-01-03 12:25:02,Approve application,2,130,20.0,Manager
14329,C01572_r0,2025-01-03 12:25:03,Reject submission,1,922,145.6,Head Manager Assistant
14330,C01572_r2,2025-01-03 12:25:03,Complete process,0,0,0.0,System
14331,C01572_r0,2025-01-03 12:25:04,Complete process,0,0,0.0,System
14332,C01580_r0,2025-01-03 12:38:00,Start process,5,10,10.0,System
14333,C01580_r1,2025-01-03 12:38:01,Start process,5,10,10.0,System
14334,C01580_r2,2025-01-03 12:38:02,Start process,5,10,10.0,System
14335,C01580_r0,2025-01-03 12:39:00,Check document,2,120,30.0,Clerk
14336,C01580_r1,2025-01-03 12:39:01,Check document,2,120,30.0,Clerk
14337,C01580_r2,2025-01-03 12:39:02,Check document,2,120,30.0,Clerk
14338,C01580_r0,2025-01-03 12:40:00,Submit application,3,149,31.0,Junior Staff
14339,C01580_r0,2025-01-03 12:40:01,Review submission,8,850,100.0,Reviewer
14340,C01580_r1,2025-01-03 12:40:01,Submit application,3,149,31.0,Junior Staff
14341,C01580_r2,2025-01-03 12:40:02,Submit application,3,149,31.0,Junior Staff
14342,C01580_r1,2025-01-03 12:40:02,Review submission,8,850,100.0,Reviewer
14343,C01580_r2,2025-01-03 12:40:03,Review submission,8,850,100.0,Reviewer
14344,C01580_r0,2025-01-03 12:41:00,Approve application,2,130,20.0,Manager
14345,C01580_r1,2025-01-03 12:41:01,Disapprove application,2,130,20.0,review_board
14346,C01580_r0,2025-01-03 12:41:01,Complete process,0,0,0.0,System
14347,C01580_r1,2025-01-03 12:41:02,Revise document,8,932,182.0,Supervisor
14348,C01580_r2,2025-01-03 12:41:02,Disapprove application,2,130,20.0,review_board
14349,C01580_r2,2025-01-03 12:41:03,Revise document,8,932,182.0,Supervisor
14350,C01580_r1,2025-01-03 12:41:03,Submit application,10,1607,192.5,Senior Analyst
14351,C01580_r1,2025-01-03 12:41:04,Reject submission,1,922,145.6,Head Manager Assistant
14352,C01580_r2,2025-01-03 12:41:04,Submit application,12,2782,196.1,Supervisor
14353,C01580_r1,2025-01-03 12:41:05,Complete process,0,0,0.0,System
14354,C01580_r2,2025-01-03 12:41:05,Accept submission,1,922,145.6,Head Manager Assistant
14355,C01580_r2,2025-01-03 12:41:06,Complete process,0,0,0.0,System
14356,C01582_r0,2025-01-03 12:42:00,Start process,5,10,10.0,System
14357,C01582_r1,2025-01-03 12:42:01,Start process,5,10,10.0,System
14358,C01582_r2,2025-01-03 12:42:02,Start process,5,10,10.0,System
14359,C01582_r0,2025-01-03 12:43:00,Check document,2,120,30.0,Clerk
14360,C01582_r1,2025-01-03 12:43:01,Check document,2,120,30.0,Clerk
14361,C01582_r2,2025-01-03 12:43:02,Check document,2,120,30.0,Clerk
14362,C01582_r0,2025-01-03 12:44:00,Submit application,3,84,59.0,Junior Staff
14363,C01582_r1,2025-01-03 12:44:01,Submit application,3,84,59.0,Junior Staff
14364,C01582_r0,2025-01-03 12:44:01,Review submission,8,850,100.0,Reviewer
14365,C01582_r1,2025-01-03 12:44:02,Review submission,8,850,100.0,Reviewer
14366,C01582_r2,2025-01-03 12:44:02,Submit application,3,84,59.0,Junior Staff
14367,C01582_r2,2025-01-03 12:44:03,Review submission,8,850,100.0,Reviewer
14368,C01582_r0,2025-01-03 12:45:00,Approve application,2,130,20.0,Manager
14369,C01582_r1,2025-01-03 12:45:01,Disapprove application,2,130,20.0,review_board
14370,C01582_r0,2025-01-03 12:45:01,Complete process,0,0,0.0,System
14371,C01582_r1,2025-01-03 12:45:02,Revise document,8,932,182.0,Supervisor
14372,C01582_r2,2025-01-03 12:45:02,Disapprove application,2,130,20.0,review_board
14373,C01582_r1,2025-01-03 12:45:03,Submit application,10,6614,197.3,Senior Analyst
14374,C01582_r2,2025-01-03 12:45:03,Revise document,8,932,182.0,Supervisor
14375,C01582_r1,2025-01-03 12:45:04,Reject submission,1,922,145.6,Head Manager Assistant
14376,C01582_r2,2025-01-03 12:45:04,Submit application,9,6642,231.3,Senior Analyst
14377,C01582_r2,2025-01-03 12:45:05,Accept submission,1,922,145.6,Head Manager Assistant
14378,C01582_r1,2025-01-03 12:45:05,Complete process,0,0,0.0,System
14379,C01582_r2,2025-01-03 12:45:06,Complete process,0,0,0.0,System
14380,C01584_r0,2025-01-03 12:46:00,Start process,5,10,10.0,System
14381,C01584_r1,2025-01-03 12:46:01,Start process,5,10,10.0,System
14382,C01584_r2,2025-01-03 12:46:02,Start process,5,10,10.0,System
14383,C01584_r0,2025-01-03 12:47:00,Check document,2,120,30.0,Clerk
14384,C01584_r1,2025-01-03 12:47:01,Check document,2,120,30.0,Clerk
14385,C01584_r2,2025-01-03 12:47:02,Check document,2,120,30.0,Clerk
14386,C01584_r0,2025-01-03 12:48:00,Submit application,3,117,46.0,Clerk
14387,C01584_r0,2025-01-03 12:48:01,Review submission,8,850,100.0,Reviewer
14388,C01584_r1,2025-01-03 12:48:01,Submit application,3,117,46.0,Clerk
14389,C01584_r2,2025-01-03 12:48:02,Submit application,3,117,46.0,Clerk
14390,C01584_r1,2025-01-03 12:48:02,Review submission,8,850,100.0,Reviewer
14391,C01584_r2,2025-01-03 12:48:03,Review submission,8,850,100.0,Reviewer
14392,C01584_r0,2025-01-03 12:49:00,Approve application,2,130,20.0,Manager
14393,C01584_r1,2025-01-03 12:49:01,Disapprove application,2,130,20.0,review_board
14394,C01584_r0,2025-01-03 12:49:01,Complete process,0,0,0.0,System
14395,C01584_r2,2025-01-03 12:49:02,Disapprove application,2,130,20.0,review_board
14396,C01584_r1,2025-01-03 12:49:02,Revise document,8,932,182.0,Supervisor
14397,C01584_r1,2025-01-03 12:49:03,Submit application,8,4141,198.0,Supervisor
14398,C01584_r2,2025-01-03 12:49:03,Revise document,8,932,182.0,Supervisor
14399,C01584_r1,2025-01-03 12:49:04,Reject submission,1,922,145.6,Head Manager Assistant
14400,C01584_r2,2025-01-03 12:49:04,Submit application,9,4784,243.2,Senior Analyst
14401,C01584_r1,2025-01-03 12:49:05,Complete process,0,0,0.0,System
14402,C01584_r2,2025-01-03 12:49:05,Accept submission,1,922,145.6,Head Manager Assistant
14403,C01584_r2,2025-01-03 12:49:06,Complete process,0,0,0.0,System
14404,C01586_r0,2025-01-03 12:50:00,Start process,5,10,10.0,System
14405,C01586_r1,2025-01-03 12:50:01,Start process,5,10,10.0,System
14406,C01586_r2,2025-01-03 12:50:02,Start process,5,10,10.0,System
14407,C01586_r0,2025-01-03 12:51:00,Check document,2,120,30.0,Clerk
14408,C01586_r1,2025-01-03 12:51:01,Check document,2,120,30.0,Clerk
14409,C01586_r2,2025-01-03 12:51:02,Check document,2,120,30.0,Clerk
14410,C01586_r0,2025-01-03 12:52:00,Submit application,1,142,49.0,Clerk
14411,C01586_r0,2025-01-03 12:52:01,Review submission,8,850,100.0,Reviewer
14412,C01586_r1,2025-01-03 12:52:01,Submit application,1,142,49.0,Clerk
14413,C01586_r2,2025-01-03 12:52:02,Submit application,1,142,49.0,Clerk
14414,C01586_r1,2025-01-03 12:52:02,Review submission,8,850,100.0,Reviewer
14415,C01586_r2,2025-01-03 12:52:03,Review submission,8,850,100.0,Reviewer
14416,C01586_r0,2025-01-03 12:53:00,Disapprove application,2,130,20.0,review_board
14417,C01586_r0,2025-01-03 12:53:01,Revise document,8,932,182.0,Supervisor
14418,C01586_r1,2025-01-03 12:53:01,Disapprove application,2,130,20.0,review_board
14419,C01586_r2,2025-01-03 12:53:02,Approve application,2,130,20.0,Manager
14420,C01586_r1,2025-01-03 12:53:02,Revise document,8,932,182.0,Supervisor
14421,C01586_r0,2025-01-03 12:53:02,Submit application,10,1644,197.4,Senior Analyst
14422,C01586_r1,2025-01-03 12:53:03,Submit application,10,954,224.3,Senior Analyst
14423,C01586_r2,2025-01-03 12:53:03,Complete process,0,0,0.0,System
14424,C01586_r0,2025-01-03 12:53:03,Reject submission,1,922,145.6,Head Manager Assistant
14425,C01586_r1,2025-01-03 12:53:04,Reject submission,1,922,145.6,Head Manager Assistant
14426,C01586_r0,2025-01-03 12:53:04,Complete process,0,0,0.0,System
14427,C01586_r1,2025-01-03 12:53:05,Complete process,0,0,0.0,System
14428,C01590_r0,2025-01-03 12:58:00,Start process,5,10,10.0,System
14429,C01590_r1,2025-01-03 12:58:01,Start process,5,10,10.0,System
14430,C01590_r2,2025-01-03 12:58:02,Start process,5,10,10.0,System
14431,C01590_r0,2025-01-03 12:59:00,Check document,2,120,30.0,Clerk
14432,C01590_r1,2025-01-03 12:59:01,Check document,2,120,30.0,Clerk
14433,C01590_r2,2025-01-03 12:59:02,Check document,2,120,30.0,Clerk
14434,C01591_r0,2025-01-03 13:00:00,Start process,5,10,10.0,System
14435,C01590_r0,2025-01-03 13:00:00,Submit application,2,109,46.0,Junior Staff
14436,C01590_r1,2025-01-03 13:00:01,Submit application,2,109,46.0,Junior Staff
14437,C01590_r0,2025-01-03 13:00:01,Review submission,8,850,100.0,Reviewer
14438,C01591_r1,2025-01-03 13:00:01,Start process,5,10,10.0,System
14439,C01591_r2,2025-01-03 13:00:02,Start process,5,10,10.0,System
14440,C01590_r2,2025-01-03 13:00:02,Submit application,2,109,46.0,Junior Staff
14441,C01590_r1,2025-01-03 13:00:02,Review submission,8,850,100.0,Reviewer
14442,C01590_r2,2025-01-03 13:00:03,Review submission,8,850,100.0,Reviewer
14443,C01590_r0,2025-01-03 13:01:00,Disapprove application,2,130,20.0,review_board
14444,C01591_r0,2025-01-03 13:01:00,Check document,2,120,30.0,Clerk
14446,C01590_r0,2025-01-03 13:01:01,Revise document,8,932,182.0,Supervisor
14447,C01590_r1,2025-01-03 13:01:01,Approve application,2,130,20.0,Manager
14445,C01591_r1,2025-01-03 13:01:01,Check document,2,120,30.0,Clerk
14448,C01591_r2,2025-01-03 13:01:02,Check document,2,120,30.0,Clerk
14449,C01590_r1,2025-01-03 13:01:02,Complete process,0,0,0.0,System
14450,C01590_r2,2025-01-03 13:01:02,Disapprove application,2,130,20.0,review_board
14451,C01590_r0,2025-01-03 13:01:02,Submit application,8,6400,238.3,Senior Analyst
14452,C01590_r2,2025-01-03 13:01:03,Revise document,8,932,182.0,Supervisor
14453,C01590_r0,2025-01-03 13:01:03,Accept submission,1,922,145.6,Head Manager Assistant
14454,C01590_r0,2025-01-03 13:01:04,Complete process,0,0,0.0,System
14455,C01590_r2,2025-01-03 13:01:04,Submit application,8,2424,202.6,Senior Analyst
14456,C01590_r2,2025-01-03 13:01:05,Reject submission,1,922,145.6,Head Manager Assistant
14457,C01590_r2,2025-01-03 13:01:06,Complete process,0,0,0.0,System
14458,C01591_r0,2025-01-03 13:02:00,Submit application,3,120,32.0,Clerk
14459,C01592_r0,2025-01-03 13:02:00,Start process,5,10,10.0,System
14460,C01592_r1,2025-01-03 13:02:01,Start process,5,10,10.0,System
14461,C01591_r0,2025-01-03 13:02:01,Review submission,8,850,100.0,Reviewer
14462,C01591_r1,2025-01-03 13:02:01,Submit application,3,120,32.0,Clerk
14463,C01591_r1,2025-01-03 13:02:02,Review submission,8,850,100.0,Reviewer
14464,C01591_r2,2025-01-03 13:02:02,Submit application,3,120,32.0,Clerk
14465,C01592_r2,2025-01-03 13:02:02,Start process,5,10,10.0,System
14466,C01591_r2,2025-01-03 13:02:03,Review submission,8,850,100.0,Reviewer
14467,C01591_r0,2025-01-03 13:03:00,Approve application,2,130,20.0,Manager
14468,C01592_r0,2025-01-03 13:03:00,Check document,2,120,30.0,Clerk
14469,C01591_r1,2025-01-03 13:03:01,Approve application,2,130,20.0,Manager
14470,C01591_r0,2025-01-03 13:03:01,Complete process,0,0,0.0,System
14471,C01592_r1,2025-01-03 13:03:01,Check document,2,120,30.0,Clerk
14473,C01591_r2,2025-01-03 13:03:02,Approve application,2,130,20.0,Manager
14474,C01592_r2,2025-01-03 13:03:02,Check document,2,120,30.0,Clerk
14472,C01591_r1,2025-01-03 13:03:02,Complete process,0,0,0.0,System
14475,C01591_r2,2025-01-03 13:03:03,Complete process,0,0,0.0,System
14476,C01592_r0,2025-01-03 13:04:00,Submit application,2,105,45.0,Clerk
14477,C01592_r0,2025-01-03 13:04:01,Review submission,8,850,100.0,Reviewer
14478,C01592_r1,2025-01-03 13:04:01,Submit application,2,105,45.0,Clerk
14479,C01592_r1,2025-01-03 13:04:02,Review submission,8,850,100.0,Reviewer
14480,C01592_r2,2025-01-03 13:04:02,Submit application,2,105,45.0,Clerk
14481,C01592_r2,2025-01-03 13:04:03,Review submission,8,850,100.0,Reviewer
14482,C01592_r0,2025-01-03 13:05:00,Approve application,2,130,20.0,Manager
14483,C01592_r1,2025-01-03 13:05:01,Approve application,2,130,20.0,Manager
14484,C01592_r0,2025-01-03 13:05:01,Complete process,0,0,0.0,System
14485,C01592_r1,2025-01-03 13:05:02,Complete process,0,0,0.0,System
14486,C01592_r2,2025-01-03 13:05:02,Disapprove application,2,130,20.0,review_board
14487,C01592_r2,2025-01-03 13:05:03,Revise document,8,932,182.0,Supervisor
14488,C01592_r2,2025-01-03 13:05:04,Submit application,8,2012,180.3,Supervisor
14489,C01592_r2,2025-01-03 13:05:05,Reject submission,1,922,145.6,Head Manager Assistant
14490,C01592_r2,2025-01-03 13:05:06,Complete process,0,0,0.0,System
14491,C01595_r0,2025-01-03 13:08:00,Start process,5,10,10.0,System
14492,C01595_r1,2025-01-03 13:08:01,Start process,5,10,10.0,System
14493,C01595_r2,2025-01-03 13:08:02,Start process,5,10,10.0,System
14494,C01595_r0,2025-01-03 13:09:00,Check document,2,120,30.0,Clerk
14495,C01595_r1,2025-01-03 13:09:01,Check document,2,120,30.0,Clerk
14496,C01595_r2,2025-01-03 13:09:02,Check document,2,120,30.0,Clerk
14497,C01595_r0,2025-01-03 13:10:00,Submit application,2,125,45.0,Clerk
14498,C01596_r0,2025-01-03 13:10:00,Start process,5,10,10.0,System
14499,C01595_r0,2025-01-03 13:10:01,Review submission,8,850,100.0,Reviewer
14500,C01596_r1,2025-01-03 13:10:01,Start process,5,10,10.0,System
14501,C01595_r1,2025-01-03 13:10:01,Submit application,2,125,45.0,Clerk
14502,C01596_r2,2025-01-03 13:10:02,Start process,5,10,10.0,System
14503,C01595_r1,2025-01-03 13:10:02,Review submission,8,850,100.0,Reviewer
14504,C01595_r2,2025-01-03 13:10:02,Submit application,2,125,45.0,Clerk
14505,C01595_r2,2025-01-03 13:10:03,Review submission,8,850,100.0,Reviewer
14506,C01595_r0,2025-01-03 13:11:00,Disapprove application,2,130,20.0,review_board
14507,C01596_r0,2025-01-03 13:11:00,Check document,2,120,30.0,Clerk
14508,C01596_r1,2025-01-03 13:11:01,Check document,2,120,30.0,Clerk
14509,C01595_r1,2025-01-03 13:11:01,Approve application,2,130,20.0,Manager
14510,C01595_r0,2025-01-03 13:11:01,Revise document,8,932,182.0,Supervisor
14512,C01595_r0,2025-01-03 13:11:02,Submit application,12,2729,228.7,Supervisor
14511,C01595_r1,2025-01-03 13:11:02,Complete process,0,0,0.0,System
14514,C01595_r2,2025-01-03 13:11:02,Disapprove application,2,130,20.0,review_board
14513,C01596_r2,2025-01-03 13:11:02,Check document,2,120,30.0,Clerk
14515,C01595_r0,2025-01-03 13:11:03,Reject submission,1,922,145.6,Head Manager Assistant
14516,C01595_r2,2025-01-03 13:11:03,Revise document,8,932,182.0,Supervisor
14517,C01595_r0,2025-01-03 13:11:04,Complete process,0,0,0.0,System
14518,C01595_r2,2025-01-03 13:11:04,Submit application,11,8963,190.9,Senior Analyst
14519,C01595_r2,2025-01-03 13:11:05,Reject submission,1,922,145.6,Head Manager Assistant
14520,C01595_r2,2025-01-03 13:11:06,Complete process,0,0,0.0,System
14521,C01596_r0,2025-01-03 13:12:00,Submit application,2,86,30.0,Junior Staff
14522,C01597_r0,2025-01-03 13:12:00,Start process,5,10,10.0,System
14523,C01596_r0,2025-01-03 13:12:01,Review submission,8,850,100.0,Reviewer
14524,C01597_r1,2025-01-03 13:12:01,Start process,5,10,10.0,System
14525,C01596_r1,2025-01-03 13:12:01,Submit application,2,86,30.0,Junior Staff
14527,C01597_r2,2025-01-03 13:12:02,Start process,5,10,10.0,System
14528,C01596_r1,2025-01-03 13:12:02,Review submission,8,850,100.0,Reviewer
14526,C01596_r2,2025-01-03 13:12:02,Submit application,2,86,30.0,Junior Staff
14529,C01596_r2,2025-01-03 13:12:03,Review submission,8,850,100.0,Reviewer
14530,C01596_r0,2025-01-03 13:13:00,Approve application,2,130,20.0,Manager
14531,C01597_r0,2025-01-03 13:13:00,Check document,2,120,30.0,Clerk
14532,C01596_r1,2025-01-03 13:13:01,Approve application,2,130,20.0,Manager
14533,C01597_r1,2025-01-03 13:13:01,Check document,2,120,30.0,Clerk
14534,C01596_r0,2025-01-03 13:13:01,Complete process,0,0,0.0,System
14535,C01597_r2,2025-01-03 13:13:02,Check document,2,120,30.0,Clerk
14536,C01596_r1,2025-01-03 13:13:02,Complete process,0,0,0.0,System
14537,C01596_r2,2025-01-03 13:13:02,Approve application,2,130,20.0,Manager
14538,C01596_r2,2025-01-03 13:13:03,Complete process,0,0,0.0,System
14539,C01597_r0,2025-01-03 13:14:00,Submit application,1,150,56.0,Junior Staff
14540,C01597_r0,2025-01-03 13:14:01,Review submission,8,850,100.0,Reviewer
14541,C01597_r1,2025-01-03 13:14:01,Submit application,1,150,56.0,Junior Staff
14542,C01597_r2,2025-01-03 13:14:02,Submit application,1,150,56.0,Junior Staff
14543,C01597_r1,2025-01-03 13:14:02,Review submission,8,850,100.0,Reviewer
14544,C01597_r2,2025-01-03 13:14:03,Review submission,8,850,100.0,Reviewer
14545,C01597_r0,2025-01-03 13:15:00,Disapprove application,2,130,20.0,review_board
14546,C01597_r1,2025-01-03 13:15:01,Approve application,2,130,20.0,Manager
14547,C01597_r0,2025-01-03 13:15:01,Revise document,8,932,182.0,Supervisor
14549,C01597_r0,2025-01-03 13:15:02,Submit application,8,7277,192.8,Senior Analyst
14550,C01597_r1,2025-01-03 13:15:02,Complete process,0,0,0.0,System
14548,C01597_r2,2025-01-03 13:15:02,Disapprove application,2,130,20.0,review_board
14551,C01597_r0,2025-01-03 13:15:03,Accept submission,1,922,145.6,Head Manager Assistant
14552,C01597_r2,2025-01-03 13:15:03,Revise document,8,932,182.0,Supervisor
14553,C01597_r0,2025-01-03 13:15:04,Complete process,0,0,0.0,System
14554,C01597_r2,2025-01-03 13:15:04,Submit application,12,9060,244.6,Supervisor
14555,C01597_r2,2025-01-03 13:15:05,Accept submission,1,922,145.6,Head Manager Assistant
14556,C01597_r2,2025-01-03 13:15:06,Complete process,0,0,0.0,System
14557,C01601_r0,2025-01-03 13:20:00,Start process,5,10,10.0,System
14558,C01601_r1,2025-01-03 13:20:01,Start process,5,10,10.0,System
14559,C01601_r2,2025-01-03 13:20:02,Start process,5,10,10.0,System
14560,C01601_r0,2025-01-03 13:21:00,Check document,2,120,30.0,Clerk
14561,C01601_r1,2025-01-03 13:21:01,Check document,2,120,30.0,Clerk
14562,C01601_r2,2025-01-03 13:21:02,Check document,2,120,30.0,Clerk
14563,C01602_r0,2025-01-03 13:22:00,Start process,5,10,10.0,System
14564,C01601_r0,2025-01-03 13:22:00,Submit application,1,81,32.0,Junior Staff
14567,C01601_r1,2025-01-03 13:22:01,Submit application,1,81,32.0,Junior Staff
14565,C01601_r0,2025-01-03 13:22:01,Review submission,8,850,100.0,Reviewer
14566,C01602_r1,2025-01-03 13:22:01,Start process,5,10,10.0,System
14568,C01602_r2,2025-01-03 13:22:02,Start process,5,10,10.0,System
14569,C01601_r2,2025-01-03 13:22:02,Submit application,1,81,32.0,Junior Staff
14570,C01601_r1,2025-01-03 13:22:02,Review submission,8,850,100.0,Reviewer
14571,C01601_r2,2025-01-03 13:22:03,Review submission,8,850,100.0,Reviewer
14572,C01602_r0,2025-01-03 13:23:00,Check document,2,120,30.0,Clerk
14573,C01601_r0,2025-01-03 13:23:00,Approve application,2,130,20.0,Manager
14574,C01601_r1,2025-01-03 13:23:01,Disapprove application,2,130,20.0,review_board
14575,C01601_r0,2025-01-03 13:23:01,Complete process,0,0,0.0,System
14576,C01602_r1,2025-01-03 13:23:01,Check document,2,120,30.0,Clerk
14577,C01601_r2,2025-01-03 13:23:02,Approve application,2,130,20.0,Manager
14578,C01602_r2,2025-01-03 13:23:02,Check document,2,120,30.0,Clerk
14579,C01601_r1,2025-01-03 13:23:02,Revise document,8,932,182.0,Supervisor
14580,C01601_r1,2025-01-03 13:23:03,Submit application,11,9430,194.4,Supervisor
14581,C01601_r2,2025-01-03 13:23:03,Complete process,0,0,0.0,System
14582,C01601_r1,2025-01-03 13:23:04,Accept submission,1,922,145.6,Head Manager Assistant
14583,C01601_r1,2025-01-03 13:23:05,Complete process,0,0,0.0,System
14584,C01602_r0,2025-01-03 13:24:00,Submit application,2,111,36.0,Junior Staff
14585,C01602_r0,2025-01-03 13:24:01,Review submission,8,850,100.0,Reviewer
14586,C01602_r1,2025-01-03 13:24:01,Submit application,2,111,36.0,Junior Staff
14587,C01602_r1,2025-01-03 13:24:02,Review submission,8,850,100.0,Reviewer
14588,C01602_r2,2025-01-03 13:24:02,Submit application,2,111,36.0,Junior Staff
14589,C01602_r2,2025-01-03 13:24:03,Review submission,8,850,100.0,Reviewer
14590,C01602_r0,2025-01-03 13:25:00,Disapprove application,2,130,20.0,review_board
14591,C01602_r1,2025-01-03 13:25:01,Approve application,2,130,20.0,Manager
14592,C01602_r0,2025-01-03 13:25:01,Revise document,8,932,182.0,Supervisor
14593,C01602_r0,2025-01-03 13:25:02,Submit application,12,5573,211.2,Supervisor
14594,C01602_r1,2025-01-03 13:25:02,Complete process,0,0,0.0,System
14595,C01602_r2,2025-01-03 13:25:02,Approve application,2,130,20.0,Manager
14596,C01602_r2,2025-01-03 13:25:03,Complete process,0,0,0.0,System
14597,C01602_r0,2025-01-03 13:25:03,Reject submission,1,922,145.6,Head Manager Assistant
14598,C01602_r0,2025-01-03 13:25:04,Complete process,0,0,0.0,System
14599,C01604_r0,2025-01-03 13:26:00,Start process,5,10,10.0,System
14600,C01604_r1,2025-01-03 13:26:01,Start process,5,10,10.0,System
14601,C01604_r2,2025-01-03 13:26:02,Start process,5,10,10.0,System
14602,C01604_r0,2025-01-03 13:27:00,Check document,2,120,30.0,Clerk
14603,C01604_r1,2025-01-03 13:27:01,Check document,2,120,30.0,Clerk
14604,C01604_r2,2025-01-03 13:27:02,Check document,2,120,30.0,Clerk
14605,C01604_r0,2025-01-03 13:28:00,Submit application,1,106,32.0,Clerk
14606,C01605_r0,2025-01-03 13:28:00,Start process,5,10,10.0,System
14607,C01604_r0,2025-01-03 13:28:01,Review submission,8,850,100.0,Reviewer
14608,C01605_r1,2025-01-03 13:28:01,Start process,5,10,10.0,System
14609,C01604_r1,2025-01-03 13:28:01,Submit application,1,106,32.0,Clerk
14610,C01604_r1,2025-01-03 13:28:02,Review submission,8,850,100.0,Reviewer
14611,C01605_r2,2025-01-03 13:28:02,Start process,5,10,10.0,System
14612,C01604_r2,2025-01-03 13:28:02,Submit application,1,106,32.0,Clerk
14613,C01604_r2,2025-01-03 13:28:03,Review submission,8,850,100.0,Reviewer
14614,C01605_r0,2025-01-03 13:29:00,Check document,2,120,30.0,Clerk
14615,C01604_r0,2025-01-03 13:29:00,Disapprove application,2,130,20.0,review_board
14616,C01605_r1,2025-01-03 13:29:01,Check document,2,120,30.0,Clerk
14617,C01604_r1,2025-01-03 13:29:01,Disapprove application,2,130,20.0,review_board
14618,C01604_r0,2025-01-03 13:29:01,Revise document,8,932,182.0,Supervisor
14619,C01604_r2,2025-01-03 13:29:02,Disapprove application,2,130,20.0,review_board
14620,C01605_r2,2025-01-03 13:29:02,Check document,2,120,30.0,Clerk
14621,C01604_r1,2025-01-03 13:29:02,Revise document,8,932,182.0,Supervisor
14622,C01604_r0,2025-01-03 13:29:02,Submit application,9,2347,245.5,Senior Analyst
14624,C01604_r1,2025-01-03 13:29:03,Submit application,8,4153,231.9,Supervisor
14625,C01604_r0,2025-01-03 13:29:03,Reject submission,1,922,145.6,Head Manager Assistant
14623,C01604_r2,2025-01-03 13:29:03,Revise document,8,932,182.0,Supervisor
14626,C01604_r2,2025-01-03 13:29:04,Submit application,10,3804,184.8,Supervisor
14627,C01604_r1,2025-01-03 13:29:04,Reject submission,1,922,145.6,Head Manager Assistant
14628,C01604_r0,2025-01-03 13:29:04,Complete process,0,0,0.0,System
14629,C01604_r2,2025-01-03 13:29:05,Accept submission,1,922,145.6,Head Manager Assistant
14630,C01604_r1,2025-01-03 13:29:05,Complete process,0,0,0.0,System
14631,C01604_r2,2025-01-03 13:29:06,Complete process,0,0,0.0,System
14632,C01605_r0,2025-01-03 13:30:00,Submit application,1,107,33.0,Clerk
14633,C01605_r0,2025-01-03 13:30:01,Review submission,8,850,100.0,Reviewer
14634,C01605_r1,2025-01-03 13:30:01,Submit application,1,107,33.0,Clerk
14635,C01605_r1,2025-01-03 13:30:02,Review submission,8,850,100.0,Reviewer
14636,C01605_r2,2025-01-03 13:30:02,Submit application,1,107,33.0,Clerk
14637,C01605_r2,2025-01-03 13:30:03,Review submission,8,850,100.0,Reviewer
14638,C01605_r0,2025-01-03 13:31:00,Disapprove application,2,130,20.0,review_board
14639,C01605_r1,2025-01-03 13:31:01,Disapprove application,2,130,20.0,review_board
14640,C01605_r0,2025-01-03 13:31:01,Revise document,8,932,182.0,Supervisor
14643,C01605_r2,2025-01-03 13:31:02,Disapprove application,2,130,20.0,review_board
14641,C01605_r1,2025-01-03 13:31:02,Revise document,8,932,182.0,Supervisor
14642,C01605_r0,2025-01-03 13:31:02,Submit application,10,8781,199.3,Senior Analyst
14644,C01605_r0,2025-01-03 13:31:03,Reject submission,1,922,145.6,Head Manager Assistant
