EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource,ground_truth_activity
52483,C05516_r1,2025-01-08 23:51:01,Check document,2,120,30.0,Clerk,Check document
52484,C05515_r0,2025-01-08 23:51:01,Complete process,0,0,0.0,System,Complete process
52485,C05516_r2,2025-01-08 23:51:02,Check document,2,120,30.0,Clerk,Check document
52486,C05515_r2,2025-01-08 23:51:02,Approve application,2,130,20.0,Manager,Approve application
52487,C05515_r1,2025-01-08 23:51:02,Complete process,0,0,0.0,System,Complete process
52488,C05515_r2,2025-01-08 23:51:03,Complete process,0,0,0.0,System,Complete process
52489,C05517_r0,2025-01-08 23:52:00,Start process,5,10,10.0,System,Start process
52490,C05516_r0,2025-01-08 23:52:00,Submit application,2,149,55.0,Clerk,First Submit Application
52491,C05516_r0,2025-01-08 23:52:01,Review submission,8,850,100.0,Reviewer,Review submission
52492,C05517_r1,2025-01-08 23:52:01,Start process,5,10,10.0,System,Start process
52493,C05516_r1,2025-01-08 23:52:01,Submit application,2,149,55.0,Clerk,First Submit Application
52494,C05516_r1,2025-01-08 23:52:02,Review submission,8,850,100.0,Reviewer,Review submission
52495,C05516_r2,2025-01-08 23:52:02,Submit application,2,149,55.0,Clerk,First Submit Application
52496,C05517_r2,2025-01-08 23:52:02,Start process,5,10,10.0,System,Start process
52497,C05516_r2,2025-01-08 23:52:03,Review submission,8,850,100.0,Reviewer,Review submission
52498,C05517_r0,2025-01-08 23:53:00,Check document,2,120,30.0,Clerk,Check document
52499,C05516_r0,2025-01-08 23:53:00,Approve application,2,130,20.0,Manager,Approve application
52500,C05516_r1,2025-01-08 23:53:01,Approve application,2,130,20.0,Manager,Approve application
52501,C05517_r1,2025-01-08 23:53:01,Check document,2,120,30.0,Clerk,Check document
52502,C05516_r0,2025-01-08 23:53:01,Complete process,0,0,0.0,System,Complete process
52503,C05517_r2,2025-01-08 23:53:02,Check document,2,120,30.0,Clerk,Check document
52504,C05516_r1,2025-01-08 23:53:02,Complete process,0,0,0.0,System,Complete process
52505,C05516_r2,2025-01-08 23:53:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52506,C05516_r2,2025-01-08 23:53:03,Revise document,8,932,182.0,Supervisor,Revise document
52507,C05516_r2,2025-01-08 23:53:04,Submit application,8,6847,192.4,Supervisor,Second Submit Application
52508,C05516_r2,2025-01-08 23:53:05,Send Revision Note,8,6847,192.4,Supervisor,Send Revision Note
52509,C05516_r2,2025-01-08 23:53:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52510,C05516_r2,2025-01-08 23:53:07,Complete process,0,0,0.0,System,Complete process
52511,C05517_r0,2025-01-08 23:54:00,Submit application,2,85,30.0,Junior Staff,First Submit Application
52512,C05517_r0,2025-01-08 23:54:01,Review submission,8,850,100.0,Reviewer,Review submission
52513,C05517_r1,2025-01-08 23:54:01,Submit application,2,85,30.0,Junior Staff,First Submit Application
52514,C05517_r1,2025-01-08 23:54:02,Review submission,8,850,100.0,Reviewer,Review submission
52515,C05517_r2,2025-01-08 23:54:02,Submit application,2,85,30.0,Junior Staff,First Submit Application
52516,C05517_r2,2025-01-08 23:54:03,Review submission,8,850,100.0,Reviewer,Review submission
52517,C05517_r0,2025-01-08 23:55:00,Approve application,2,130,20.0,Manager,Approve application
52518,C05517_r0,2025-01-08 23:55:01,Complete process,0,0,0.0,System,Complete process
52519,C05517_r1,2025-01-08 23:55:01,Approve application,2,130,20.0,Manager,Approve application
52520,C05517_r1,2025-01-08 23:55:02,Complete process,0,0,0.0,System,Complete process
52521,C05517_r2,2025-01-08 23:55:02,Approve application,2,130,20.0,Manager,Approve application
52522,C05517_r2,2025-01-08 23:55:03,Complete process,0,0,0.0,System,Complete process
52523,C05519_r0,2025-01-08 23:56:00,Start process,5,10,10.0,System,Start process
52524,C05519_r1,2025-01-08 23:56:01,Start process,5,10,10.0,System,Start process
52525,C05519_r2,2025-01-08 23:56:02,Start process,5,10,10.0,System,Start process
52526,C05519_r0,2025-01-08 23:57:00,Check document,2,120,30.0,Clerk,Check document
52527,C05519_r1,2025-01-08 23:57:01,Check document,2,120,30.0,Clerk,Check document
52528,C05519_r2,2025-01-08 23:57:02,Check document,2,120,30.0,Clerk,Check document
52529,C05519_r0,2025-01-08 23:58:00,Submit application,1,84,54.0,Clerk,First Submit Application
52530,C05519_r0,2025-01-08 23:58:01,Review submission,8,850,100.0,Reviewer,Review submission
52531,C05519_r1,2025-01-08 23:58:01,Submit application,1,84,54.0,Clerk,First Submit Application
52532,C05519_r1,2025-01-08 23:58:02,Review submission,8,850,100.0,Reviewer,Review submission
52533,C05519_r2,2025-01-08 23:58:02,Submit application,1,84,54.0,Clerk,First Submit Application
52534,C05519_r2,2025-01-08 23:58:03,Review submission,8,850,100.0,Reviewer,Review submission
52535,C05519_r0,2025-01-08 23:59:00,Approve application,2,130,20.0,Manager,Approve application
52536,C05519_r0,2025-01-08 23:59:01,Complete process,0,0,0.0,System,Complete process
52537,C05519_r1,2025-01-08 23:59:01,Disapprove application,2,130,20.0,review_board,Disapprove application
52538,C05519_r2,2025-01-08 23:59:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52539,C05519_r1,2025-01-08 23:59:02,Revise document,8,932,182.0,Supervisor,Revise document
52540,C05519_r1,2025-01-08 23:59:03,Submit application,12,5332,208.5,Supervisor,Second Submit Application
52541,C05519_r2,2025-01-08 23:59:03,Revise document,8,932,182.0,Supervisor,Revise document
52542,C05519_r2,2025-01-08 23:59:04,Submit application,11,8433,202.4,Supervisor,Second Submit Application
52543,C05519_r1,2025-01-08 23:59:04,Send Revision Note,12,5332,208.5,Supervisor,Send Revision Note
52544,C05519_r1,2025-01-08 23:59:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52545,C05519_r2,2025-01-08 23:59:05,Send Revision Note,11,8433,202.4,Supervisor,Send Revision Note
52546,C05519_r1,2025-01-08 23:59:06,Complete process,0,0,0.0,System,Complete process
52547,C05519_r2,2025-01-08 23:59:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52548,C05519_r2,2025-01-08 23:59:07,Complete process,0,0,0.0,System,Complete process
52549,C05522_r0,2025-01-09 00:02:00,Start process,5,10,10.0,System,Start process
52550,C05522_r1,2025-01-09 00:02:01,Start process,5,10,10.0,System,Start process
52551,C05522_r2,2025-01-09 00:02:02,Start process,5,10,10.0,System,Start process
52552,C05522_r0,2025-01-09 00:03:00,Check document,2,120,30.0,Clerk,Check document
52553,C05522_r1,2025-01-09 00:03:01,Check document,2,120,30.0,Clerk,Check document
52554,C05522_r2,2025-01-09 00:03:02,Check document,2,120,30.0,Clerk,Check document
52555,C05522_r0,2025-01-09 00:04:00,Submit application,3,117,46.0,Clerk,First Submit Application
52556,C05523_r0,2025-01-09 00:04:00,Start process,5,10,10.0,System,Start process
52557,C05522_r1,2025-01-09 00:04:01,Submit application,3,117,46.0,Clerk,First Submit Application
52558,C05523_r1,2025-01-09 00:04:01,Start process,5,10,10.0,System,Start process
52559,C05522_r0,2025-01-09 00:04:01,Review submission,8,850,100.0,Reviewer,Review submission
52560,C05522_r1,2025-01-09 00:04:02,Review submission,8,850,100.0,Reviewer,Review submission
52561,C05522_r2,2025-01-09 00:04:02,Submit application,3,117,46.0,Clerk,First Submit Application
52562,C05523_r2,2025-01-09 00:04:02,Start process,5,10,10.0,System,Start process
52563,C05522_r2,2025-01-09 00:04:03,Review submission,8,850,100.0,Reviewer,Review submission
52564,C05522_r0,2025-01-09 00:05:00,Disapprove application,2,130,20.0,review_board,Disapprove application
52565,C05523_r0,2025-01-09 00:05:00,Check document,2,120,30.0,Clerk,Check document
52566,C05522_r1,2025-01-09 00:05:01,Approve application,2,130,20.0,Manager,Approve application
52567,C05522_r0,2025-01-09 00:05:01,Revise document,8,932,182.0,Supervisor,Revise document
52568,C05523_r1,2025-01-09 00:05:01,Check document,2,120,30.0,Clerk,Check document
52569,C05522_r0,2025-01-09 00:05:02,Submit application,9,3621,192.6,Senior Analyst,Second Submit Application
52570,C05522_r2,2025-01-09 00:05:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52571,C05522_r1,2025-01-09 00:05:02,Complete process,0,0,0.0,System,Complete process
52572,C05523_r2,2025-01-09 00:05:02,Check document,2,120,30.0,Clerk,Check document
52573,C05522_r2,2025-01-09 00:05:03,Revise document,8,932,182.0,Supervisor,Revise document
52574,C05522_r0,2025-01-09 00:05:03,Send Revision Note,9,3621,192.6,Senior Analyst,Send Revision Note
52575,C05522_r2,2025-01-09 00:05:04,Send Revision Note,9,2683,244.1,Senior Analyst,Send Revision Note
52576,C05522_r0,2025-01-09 00:05:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52577,C05522_r0,2025-01-09 00:05:05,Complete process,0,0,0.0,System,Complete process
52578,C05522_r2,2025-01-09 00:05:05,Submit application,9,2683,244.1,Senior Analyst,Second Submit Application
52579,C05522_r2,2025-01-09 00:05:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52580,C05522_r2,2025-01-09 00:05:07,Complete process,0,0,0.0,System,Complete process
52581,C05523_r0,2025-01-09 00:06:00,Submit application,1,95,32.0,Junior Staff,First Submit Application
52582,C05523_r0,2025-01-09 00:06:01,Review submission,8,850,100.0,Reviewer,Review submission
52583,C05523_r1,2025-01-09 00:06:01,Submit application,1,95,32.0,Junior Staff,First Submit Application
52584,C05523_r2,2025-01-09 00:06:02,Submit application,1,95,32.0,Junior Staff,First Submit Application
52585,C05523_r1,2025-01-09 00:06:02,Review submission,8,850,100.0,Reviewer,Review submission
52586,C05523_r2,2025-01-09 00:06:03,Review submission,8,850,100.0,Reviewer,Review submission
52587,C05523_r0,2025-01-09 00:07:00,Approve application,2,130,20.0,Manager,Approve application
52588,C05523_r1,2025-01-09 00:07:01,Disapprove application,2,130,20.0,review_board,Disapprove application
52589,C05523_r0,2025-01-09 00:07:01,Complete process,0,0,0.0,System,Complete process
52590,C05523_r1,2025-01-09 00:07:02,Revise document,8,932,182.0,Supervisor,Revise document
52591,C05523_r2,2025-01-09 00:07:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52592,C05523_r1,2025-01-09 00:07:03,Send Revision Note,9,6795,237.3,Supervisor,Send Revision Note
52593,C05523_r2,2025-01-09 00:07:03,Revise document,8,932,182.0,Supervisor,Revise document
52594,C05523_r2,2025-01-09 00:07:04,Send Revision Note,12,7574,248.4,Supervisor,Send Revision Note
52595,C05523_r1,2025-01-09 00:07:04,Submit application,9,6795,237.3,Supervisor,Second Submit Application
52596,C05523_r1,2025-01-09 00:07:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52597,C05523_r2,2025-01-09 00:07:05,Submit application,12,7574,248.4,Supervisor,Second Submit Application
52598,C05523_r1,2025-01-09 00:07:06,Complete process,0,0,0.0,System,Complete process
52599,C05523_r2,2025-01-09 00:07:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52600,C05523_r2,2025-01-09 00:07:07,Complete process,0,0,0.0,System,Complete process
52601,C05525_r0,2025-01-09 00:08:00,Start process,5,10,10.0,System,Start process
52602,C05525_r1,2025-01-09 00:08:01,Start process,5,10,10.0,System,Start process
52603,C05525_r2,2025-01-09 00:08:02,Start process,5,10,10.0,System,Start process
52604,C05525_r0,2025-01-09 00:09:00,Check document,2,120,30.0,Clerk,Check document
52605,C05525_r1,2025-01-09 00:09:01,Check document,2,120,30.0,Clerk,Check document
52606,C05525_r2,2025-01-09 00:09:02,Check document,2,120,30.0,Clerk,Check document
52607,C05525_r0,2025-01-09 00:10:00,Submit application,3,112,32.0,Clerk,First Submit Application
52608,C05525_r0,2025-01-09 00:10:01,Review submission,8,850,100.0,Reviewer,Review submission
52609,C05525_r1,2025-01-09 00:10:01,Submit application,3,112,32.0,Clerk,First Submit Application
52610,C05525_r1,2025-01-09 00:10:02,Review submission,8,850,100.0,Reviewer,Review submission
52611,C05525_r2,2025-01-09 00:10:02,Submit application,3,112,32.0,Clerk,First Submit Application
52612,C05525_r2,2025-01-09 00:10:03,Review submission,8,850,100.0,Reviewer,Review submission
52613,C05525_r0,2025-01-09 00:11:00,Disapprove application,2,130,20.0,review_board,Disapprove application
52614,C05525_r1,2025-01-09 00:11:01,Approve application,2,130,20.0,Manager,Approve application
52615,C05525_r0,2025-01-09 00:11:01,Revise document,8,932,182.0,Supervisor,Revise document
52616,C05525_r2,2025-01-09 00:11:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52617,C05525_r1,2025-01-09 00:11:02,Complete process,0,0,0.0,System,Complete process
52618,C05525_r0,2025-01-09 00:11:02,Submit application,8,5485,195.1,Supervisor,Second Submit Application
52619,C05525_r2,2025-01-09 00:11:03,Revise document,8,932,182.0,Supervisor,Revise document
52620,C05525_r0,2025-01-09 00:11:03,Send Revision Note,8,5485,195.1,Supervisor,Send Revision Note
52621,C05525_r2,2025-01-09 00:11:04,Submit application,11,1816,209.5,Senior Analyst,Second Submit Application
52622,C05525_r0,2025-01-09 00:11:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52623,C05525_r0,2025-01-09 00:11:05,Complete process,0,0,0.0,System,Complete process
52624,C05525_r2,2025-01-09 00:11:05,Send Revision Note,11,1816,209.5,Senior Analyst,Send Revision Note
52625,C05525_r2,2025-01-09 00:11:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52626,C05525_r2,2025-01-09 00:11:07,Complete process,0,0,0.0,System,Complete process
52627,C05527_r0,2025-01-09 00:12:00,Start process,5,10,10.0,System,Start process
52628,C05527_r1,2025-01-09 00:12:01,Start process,5,10,10.0,System,Start process
52629,C05527_r2,2025-01-09 00:12:02,Start process,5,10,10.0,System,Start process
52630,C05527_r0,2025-01-09 00:13:00,Check document,2,120,30.0,Clerk,Check document
52631,C05527_r1,2025-01-09 00:13:01,Check document,2,120,30.0,Clerk,Check document
52632,C05527_r2,2025-01-09 00:13:02,Check document,2,120,30.0,Clerk,Check document
52633,C05527_r0,2025-01-09 00:14:00,Submit application,1,87,39.0,Clerk,First Submit Application
52634,C05528_r0,2025-01-09 00:14:00,Start process,5,10,10.0,System,Start process
52635,C05527_r1,2025-01-09 00:14:01,Submit application,1,87,39.0,Clerk,First Submit Application
52636,C05527_r0,2025-01-09 00:14:01,Review submission,8,850,100.0,Reviewer,Review submission
52637,C05528_r1,2025-01-09 00:14:01,Start process,5,10,10.0,System,Start process
52638,C05527_r1,2025-01-09 00:14:02,Review submission,8,850,100.0,Reviewer,Review submission
52639,C05528_r2,2025-01-09 00:14:02,Start process,5,10,10.0,System,Start process
52640,C05527_r2,2025-01-09 00:14:02,Submit application,1,87,39.0,Clerk,First Submit Application
52641,C05527_r2,2025-01-09 00:14:03,Review submission,8,850,100.0,Reviewer,Review submission
52642,C05527_r0,2025-01-09 00:15:00,Disapprove application,2,130,20.0,review_board,Disapprove application
52643,C05528_r0,2025-01-09 00:15:00,Check document,2,120,30.0,Clerk,Check document
52644,C05527_r1,2025-01-09 00:15:01,Disapprove application,2,130,20.0,review_board,Disapprove application
52645,C05527_r0,2025-01-09 00:15:01,Revise document,8,932,182.0,Supervisor,Revise document
52646,C05528_r1,2025-01-09 00:15:01,Check document,2,120,30.0,Clerk,Check document
52647,C05528_r2,2025-01-09 00:15:02,Check document,2,120,30.0,Clerk,Check document
52648,C05527_r1,2025-01-09 00:15:02,Revise document,8,932,182.0,Supervisor,Revise document
52649,C05527_r2,2025-01-09 00:15:02,Approve application,2,130,20.0,Manager,Approve application
52650,C05527_r0,2025-01-09 00:15:02,Send Revision Note,11,2504,184.4,Senior Analyst,Send Revision Note
52651,C05527_r0,2025-01-09 00:15:03,Submit application,11,2504,184.4,Senior Analyst,Second Submit Application
52652,C05527_r2,2025-01-09 00:15:03,Complete process,0,0,0.0,System,Complete process
52653,C05527_r1,2025-01-09 00:15:03,Submit application,11,717,208.5,Senior Analyst,Second Submit Application
52654,C05527_r1,2025-01-09 00:15:04,Send Revision Note,11,717,208.5,Senior Analyst,Send Revision Note
52655,C05527_r0,2025-01-09 00:15:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52656,C05527_r1,2025-01-09 00:15:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52657,C05527_r0,2025-01-09 00:15:05,Complete process,0,0,0.0,System,Complete process
52658,C05527_r1,2025-01-09 00:15:06,Complete process,0,0,0.0,System,Complete process
52659,C05529_r0,2025-01-09 00:16:00,Start process,5,10,10.0,System,Start process
52660,C05528_r0,2025-01-09 00:16:00,Submit application,1,110,33.0,Junior Staff,First Submit Application
52661,C05528_r1,2025-01-09 00:16:01,Submit application,1,110,33.0,Junior Staff,First Submit Application
52662,C05529_r1,2025-01-09 00:16:01,Start process,5,10,10.0,System,Start process
52663,C05528_r0,2025-01-09 00:16:01,Review submission,8,850,100.0,Reviewer,Review submission
52664,C05529_r2,2025-01-09 00:16:02,Start process,5,10,10.0,System,Start process
52665,C05528_r2,2025-01-09 00:16:02,Submit application,1,110,33.0,Junior Staff,First Submit Application
52666,C05528_r1,2025-01-09 00:16:02,Review submission,8,850,100.0,Reviewer,Review submission
52667,C05528_r2,2025-01-09 00:16:03,Review submission,8,850,100.0,Reviewer,Review submission
52668,C05528_r0,2025-01-09 00:17:00,Approve application,2,130,20.0,Manager,Approve application
52669,C05529_r0,2025-01-09 00:17:00,Check document,2,120,30.0,Clerk,Check document
52670,C05529_r1,2025-01-09 00:17:01,Check document,2,120,30.0,Clerk,Check document
52671,C05528_r0,2025-01-09 00:17:01,Complete process,0,0,0.0,System,Complete process
52672,C05528_r1,2025-01-09 00:17:01,Approve application,2,130,20.0,Manager,Approve application
52673,C05529_r2,2025-01-09 00:17:02,Check document,2,120,30.0,Clerk,Check document
52674,C05528_r2,2025-01-09 00:17:02,Approve application,2,130,20.0,Manager,Approve application
52675,C05528_r1,2025-01-09 00:17:02,Complete process,0,0,0.0,System,Complete process
52676,C05528_r2,2025-01-09 00:17:03,Complete process,0,0,0.0,System,Complete process
52677,C05530_r0,2025-01-09 00:18:00,Start process,5,10,10.0,System,Start process
52678,C05529_r0,2025-01-09 00:18:00,Submit application,1,86,33.0,Clerk,First Submit Application
52679,C05529_r1,2025-01-09 00:18:01,Submit application,1,86,33.0,Clerk,First Submit Application
52680,C05530_r1,2025-01-09 00:18:01,Start process,5,10,10.0,System,Start process
52681,C05529_r0,2025-01-09 00:18:01,Review submission,8,850,100.0,Reviewer,Review submission
52682,C05529_r1,2025-01-09 00:18:02,Review submission,8,850,100.0,Reviewer,Review submission
52683,C05529_r2,2025-01-09 00:18:02,Submit application,1,86,33.0,Clerk,First Submit Application
52684,C05530_r2,2025-01-09 00:18:02,Start process,5,10,10.0,System,Start process
52685,C05529_r2,2025-01-09 00:18:03,Review submission,8,850,100.0,Reviewer,Review submission
52686,C05530_r0,2025-01-09 00:19:00,Check document,2,120,30.0,Clerk,Check document
52687,C05529_r0,2025-01-09 00:19:00,Disapprove application,2,130,20.0,review_board,Disapprove application
52688,C05530_r1,2025-01-09 00:19:01,Check document,2,120,30.0,Clerk,Check document
52689,C05529_r0,2025-01-09 00:19:01,Revise document,8,932,182.0,Supervisor,Revise document
52690,C05529_r1,2025-01-09 00:19:01,Disapprove application,2,130,20.0,review_board,Disapprove application
52691,C05529_r2,2025-01-09 00:19:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52692,C05529_r1,2025-01-09 00:19:02,Revise document,8,932,182.0,Supervisor,Revise document
52693,C05529_r0,2025-01-09 00:19:02,Submit application,11,1372,211.3,Senior Analyst,Second Submit Application
52694,C05530_r2,2025-01-09 00:19:02,Check document,2,120,30.0,Clerk,Check document
52695,C05529_r0,2025-01-09 00:19:03,Send Revision Note,11,1372,211.3,Senior Analyst,Send Revision Note
52696,C05529_r2,2025-01-09 00:19:03,Revise document,8,932,182.0,Supervisor,Revise document
52697,C05529_r1,2025-01-09 00:19:03,Send Revision Note,9,2964,212.1,Senior Analyst,Send Revision Note
52698,C05529_r0,2025-01-09 00:19:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52699,C05529_r2,2025-01-09 00:19:04,Send Revision Note,8,4971,184.3,Supervisor,Send Revision Note
52700,C05529_r1,2025-01-09 00:19:04,Submit application,9,2964,212.1,Senior Analyst,Second Submit Application
52701,C05529_r0,2025-01-09 00:19:05,Complete process,0,0,0.0,System,Complete process
52702,C05529_r1,2025-01-09 00:19:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52703,C05529_r2,2025-01-09 00:19:05,Submit application,8,4971,184.3,Supervisor,Second Submit Application
52704,C05529_r1,2025-01-09 00:19:06,Complete process,0,0,0.0,System,Complete process
52705,C05529_r2,2025-01-09 00:19:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52706,C05529_r2,2025-01-09 00:19:07,Complete process,0,0,0.0,System,Complete process
52707,C05531_r0,2025-01-09 00:20:00,Start process,5,10,10.0,System,Start process
52708,C05530_r0,2025-01-09 00:20:00,Submit application,1,129,56.0,Junior Staff,First Submit Application
52709,C05530_r0,2025-01-09 00:20:01,Review submission,8,850,100.0,Reviewer,Review submission
52710,C05531_r1,2025-01-09 00:20:01,Start process,5,10,10.0,System,Start process
52711,C05530_r1,2025-01-09 00:20:01,Submit application,1,129,56.0,Junior Staff,First Submit Application
52712,C05531_r2,2025-01-09 00:20:02,Start process,5,10,10.0,System,Start process
52713,C05530_r1,2025-01-09 00:20:02,Review submission,8,850,100.0,Reviewer,Review submission
52714,C05530_r2,2025-01-09 00:20:02,Submit application,1,129,56.0,Junior Staff,First Submit Application
52715,C05530_r2,2025-01-09 00:20:03,Review submission,8,850,100.0,Reviewer,Review submission
52716,C05531_r0,2025-01-09 00:21:00,Check document,2,120,30.0,Clerk,Check document
52717,C05530_r0,2025-01-09 00:21:00,Approve application,2,130,20.0,Manager,Approve application
52718,C05530_r1,2025-01-09 00:21:01,Disapprove application,2,130,20.0,review_board,Disapprove application
52719,C05531_r1,2025-01-09 00:21:01,Check document,2,120,30.0,Clerk,Check document
52720,C05530_r0,2025-01-09 00:21:01,Complete process,0,0,0.0,System,Complete process
52721,C05530_r2,2025-01-09 00:21:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52722,C05531_r2,2025-01-09 00:21:02,Check document,2,120,30.0,Clerk,Check document
52723,C05530_r1,2025-01-09 00:21:02,Revise document,8,932,182.0,Supervisor,Revise document
52724,C05530_r1,2025-01-09 00:21:03,Send Revision Note,8,2559,235.8,Supervisor,Send Revision Note
52725,C05530_r2,2025-01-09 00:21:03,Revise document,8,932,182.0,Supervisor,Revise document
52726,C05530_r1,2025-01-09 00:21:04,Submit application,8,2559,235.8,Supervisor,Second Submit Application
52727,C05530_r2,2025-01-09 00:21:04,Submit application,12,1879,230.5,Senior Analyst,Second Submit Application
52728,C05530_r2,2025-01-09 00:21:05,Send Revision Note,12,1879,230.5,Senior Analyst,Send Revision Note
52729,C05530_r1,2025-01-09 00:21:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52730,C05530_r2,2025-01-09 00:21:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
52731,C05530_r1,2025-01-09 00:21:06,Complete process,0,0,0.0,System,Complete process
52732,C05530_r2,2025-01-09 00:21:07,Complete process,0,0,0.0,System,Complete process
52733,C05531_r0,2025-01-09 00:22:00,Submit application,2,81,41.0,Clerk,First Submit Application
52734,C05531_r0,2025-01-09 00:22:01,Review submission,8,850,100.0,Reviewer,Review submission
52735,C05531_r1,2025-01-09 00:22:01,Submit application,2,81,41.0,Clerk,First Submit Application
52736,C05531_r1,2025-01-09 00:22:02,Review submission,8,850,100.0,Reviewer,Review submission
52737,C05531_r2,2025-01-09 00:22:02,Submit application,2,81,41.0,Clerk,First Submit Application
52738,C05531_r2,2025-01-09 00:22:03,Review submission,8,850,100.0,Reviewer,Review submission
52739,C05531_r0,2025-01-09 00:23:00,Approve application,2,130,20.0,Manager,Approve application
52740,C05531_r0,2025-01-09 00:23:01,Complete process,0,0,0.0,System,Complete process
52741,C05531_r1,2025-01-09 00:23:01,Approve application,2,130,20.0,Manager,Approve application
52742,C05531_r2,2025-01-09 00:23:02,Disapprove application,2,130,20.0,review_board,Disapprove application
52743,C05531_r1,2025-01-09 00:23:02,Complete process,0,0,0.0,System,Complete process
52744,C05531_r2,2025-01-09 00:23:03,Revise document,8,932,182.0,Supervisor,Revise document
52745,C05531_r2,2025-01-09 00:23:04,Send Revision Note,9,3767,180.5,Supervisor,Send Revision Note
52746,C05531_r2,2025-01-09 00:23:05,Submit application,9,3767,180.5,Supervisor,Second Submit Application
52747,C05531_r2,2025-01-09 00:23:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52748,C05531_r2,2025-01-09 00:23:07,Complete process,0,0,0.0,System,Complete process
52749,C05534_r0,2025-01-09 00:26:00,Start process,5,10,10.0,System,Start process
52750,C05534_r1,2025-01-09 00:26:01,Start process,5,10,10.0,System,Start process
52751,C05534_r2,2025-01-09 00:26:02,Start process,5,10,10.0,System,Start process
52752,C05534_r0,2025-01-09 00:27:00,Check document,2,120,30.0,Clerk,Check document
52753,C05534_r1,2025-01-09 00:27:01,Check document,2,120,30.0,Clerk,Check document
52754,C05534_r2,2025-01-09 00:27:02,Check document,2,120,30.0,Clerk,Check document
52755,C05534_r0,2025-01-09 00:28:00,Submit application,3,119,48.0,Clerk,First Submit Application
52756,C05535_r0,2025-01-09 00:28:00,Start process,5,10,10.0,System,Start process
52757,C05534_r0,2025-01-09 00:28:01,Review submission,8,850,100.0,Reviewer,Review submission
52758,C05534_r1,2025-01-09 00:28:01,Submit application,3,119,48.0,Clerk,First Submit Application
52759,C05535_r1,2025-01-09 00:28:01,Start process,5,10,10.0,System,Start process
52760,C05535_r2,2025-01-09 00:28:02,Start process,5,10,10.0,System,Start process
52761,C05534_r1,2025-01-09 00:28:02,Review submission,8,850,100.0,Reviewer,Review submission
52762,C05534_r2,2025-01-09 00:28:02,Submit application,3,119,48.0,Clerk,First Submit Application
52763,C05534_r2,2025-01-09 00:28:03,Review submission,8,850,100.0,Reviewer,Review submission
52764,C05534_r0,2025-01-09 00:29:00,Disapprove application,2,130,20.0,review_board,Disapprove application
52765,C05535_r0,2025-01-09 00:29:00,Check document,2,120,30.0,Clerk,Check document
52766,C05535_r1,2025-01-09 00:29:01,Check document,2,120,30.0,Clerk,Check document
52767,C05534_r1,2025-01-09 00:29:01,Disapprove application,2,130,20.0,review_board,Disapprove application
52768,C05534_r0,2025-01-09 00:29:01,Revise document,8,932,182.0,Supervisor,Revise document
52769,C05534_r0,2025-01-09 00:29:02,Send Revision Note,10,1687,197.4,Supervisor,Send Revision Note
52770,C05535_r2,2025-01-09 00:29:02,Check document,2,120,30.0,Clerk,Check document
52771,C05534_r2,2025-01-09 00:29:02,Approve application,2,130,20.0,Manager,Approve application
52772,C05534_r1,2025-01-09 00:29:02,Revise document,8,932,182.0,Supervisor,Revise document
52773,C05534_r0,2025-01-09 00:29:03,Submit application,10,1687,197.4,Supervisor,Second Submit Application
52774,C05534_r2,2025-01-09 00:29:03,Complete process,0,0,0.0,System,Complete process
52775,C05534_r1,2025-01-09 00:29:03,Send Revision Note,12,889,186.4,Senior Analyst,Send Revision Note
52776,C05534_r0,2025-01-09 00:29:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52777,C05534_r1,2025-01-09 00:29:04,Submit application,12,889,186.4,Senior Analyst,Second Submit Application
52778,C05534_r0,2025-01-09 00:29:05,Complete process,0,0,0.0,System,Complete process
52779,C05534_r1,2025-01-09 00:29:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
52780,C05534_r1,2025-01-09 00:29:06,Complete process,0,0,0.0,System,Complete process
