EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource,ground_truth_activity
507,C00051_r1,2025-01-01 09:43:01,Disapprove application,2,130,20.0,review_board,Disapprove application
508,C00051_r2,2025-01-01 09:43:02,Approve application,2,130,20.0,Manager,Approve application
509,C00051_r1,2025-01-01 09:43:02,Revise document,8,932,182.0,Supervisor,Revise document
510,C00051_r2,2025-01-01 09:43:03,Complete process,0,0,0.0,System,Complete process
511,C00051_r1,2025-01-01 09:43:03,Send Revision Note,9,5836,232.8,Supervisor,Send Revision Note
512,C00051_r1,2025-01-01 09:43:04,Submit application,9,5836,232.8,Supervisor,Second Submit Application
513,C00051_r1,2025-01-01 09:43:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
514,C00051_r1,2025-01-01 09:43:06,Complete process,0,0,0.0,System,Complete process
515,C00053_r0,2025-01-01 09:44:00,Start process,5,10,10.0,System,Start process
516,C00053_r1,2025-01-01 09:44:01,Start process,5,10,10.0,System,Start process
517,C00053_r2,2025-01-01 09:44:02,Start process,5,10,10.0,System,Start process
518,C00053_r0,2025-01-01 09:45:00,Check document,2,120,30.0,Clerk,Check document
519,C00053_r1,2025-01-01 09:45:01,Check document,2,120,30.0,Clerk,Check document
520,C00053_r2,2025-01-01 09:45:02,Check document,2,120,30.0,Clerk,Check document
521,C00053_r0,2025-01-01 09:46:00,Submit application,3,118,55.0,Clerk,First Submit Application
522,C00053_r0,2025-01-01 09:46:01,Review submission,8,850,100.0,Reviewer,Review submission
523,C00053_r1,2025-01-01 09:46:01,Submit application,3,118,55.0,Clerk,First Submit Application
525,C00053_r1,2025-01-01 09:46:02,Review submission,8,850,100.0,Reviewer,Review submission
524,C00053_r2,2025-01-01 09:46:02,Submit application,3,118,55.0,Clerk,First Submit Application
526,C00053_r2,2025-01-01 09:46:03,Review submission,8,850,100.0,Reviewer,Review submission
527,C00053_r0,2025-01-01 09:47:00,Disapprove application,2,130,20.0,review_board,Disapprove application
528,C00053_r1,2025-01-01 09:47:01,Approve application,2,130,20.0,Manager,Approve application
529,C00053_r0,2025-01-01 09:47:01,Revise document,8,932,182.0,Supervisor,Revise document
530,C00053_r0,2025-01-01 09:47:02,Send Revision Note,12,4088,211.0,Senior Analyst,Send Revision Note
531,C00053_r1,2025-01-01 09:47:02,Complete process,0,0,0.0,System,Complete process
532,C00053_r2,2025-01-01 09:47:02,Disapprove application,2,130,20.0,review_board,Disapprove application
534,C00053_r2,2025-01-01 09:47:03,Revise document,8,932,182.0,Supervisor,Revise document
533,C00053_r0,2025-01-01 09:47:03,Submit application,12,4088,211.0,Senior Analyst,Second Submit Application
536,C00053_r2,2025-01-01 09:47:04,Send Revision Note,11,2182,181.3,Senior Analyst,Send Revision Note
535,C00053_r0,2025-01-01 09:47:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
537,C00053_r2,2025-01-01 09:47:05,Submit application,11,2182,181.3,Senior Analyst,Second Submit Application
538,C00053_r0,2025-01-01 09:47:05,Complete process,0,0,0.0,System,Complete process
539,C00053_r2,2025-01-01 09:47:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
540,C00053_r2,2025-01-01 09:47:07,Complete process,0,0,0.0,System,Complete process
541,C00057_r0,2025-01-01 09:52:00,Start process,5,10,10.0,System,Start process
542,C00057_r1,2025-01-01 09:52:01,Start process,5,10,10.0,System,Start process
543,C00057_r2,2025-01-01 09:52:02,Start process,5,10,10.0,System,Start process
544,C00057_r0,2025-01-01 09:53:00,Check document,2,120,30.0,Clerk,Check document
545,C00057_r1,2025-01-01 09:53:01,Check document,2,120,30.0,Clerk,Check document
546,C00057_r2,2025-01-01 09:53:02,Check document,2,120,30.0,Clerk,Check document
547,C00058_r0,2025-01-01 09:54:00,Start process,5,10,10.0,System,Start process
548,C00057_r0,2025-01-01 09:54:00,Submit application,2,130,51.0,Junior Staff,First Submit Application
549,C00057_r1,2025-01-01 09:54:01,Submit application,2,130,51.0,Junior Staff,First Submit Application
550,C00057_r0,2025-01-01 09:54:01,Review submission,8,850,100.0,Reviewer,Review submission
551,C00058_r1,2025-01-01 09:54:01,Start process,5,10,10.0,System,Start process
552,C00058_r2,2025-01-01 09:54:02,Start process,5,10,10.0,System,Start process
553,C00057_r2,2025-01-01 09:54:02,Submit application,2,130,51.0,Junior Staff,First Submit Application
554,C00057_r1,2025-01-01 09:54:02,Review submission,8,850,100.0,Reviewer,Review submission
555,C00057_r2,2025-01-01 09:54:03,Review submission,8,850,100.0,Reviewer,Review submission
557,C00058_r0,2025-01-01 09:55:00,Check document,2,120,30.0,Clerk,Check document
556,C00057_r0,2025-01-01 09:55:00,Approve application,2,130,20.0,Manager,Approve application
558,C00057_r0,2025-01-01 09:55:01,Complete process,0,0,0.0,System,Complete process
559,C00057_r1,2025-01-01 09:55:01,Approve application,2,130,20.0,Manager,Approve application
560,C00058_r1,2025-01-01 09:55:01,Check document,2,120,30.0,Clerk,Check document
561,C00058_r2,2025-01-01 09:55:02,Check document,2,120,30.0,Clerk,Check document
562,C00057_r2,2025-01-01 09:55:02,Disapprove application,2,130,20.0,review_board,Disapprove application
563,C00057_r1,2025-01-01 09:55:02,Complete process,0,0,0.0,System,Complete process
564,C00057_r2,2025-01-01 09:55:03,Revise document,8,932,182.0,Supervisor,Revise document
565,C00057_r2,2025-01-01 09:55:04,Submit application,9,959,248.0,Senior Analyst,Second Submit Application
566,C00057_r2,2025-01-01 09:55:05,Send Revision Note,9,959,248.0,Senior Analyst,Send Revision Note
567,C00057_r2,2025-01-01 09:55:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
568,C00057_r2,2025-01-01 09:55:07,Complete process,0,0,0.0,System,Complete process
569,C00058_r0,2025-01-01 09:56:00,Submit application,1,117,52.0,Junior Staff,First Submit Application
570,C00058_r1,2025-01-01 09:56:01,Submit application,1,117,52.0,Junior Staff,First Submit Application
571,C00058_r0,2025-01-01 09:56:01,Review submission,8,850,100.0,Reviewer,Review submission
572,C00058_r2,2025-01-01 09:56:02,Submit application,1,117,52.0,Junior Staff,First Submit Application
573,C00058_r1,2025-01-01 09:56:02,Review submission,8,850,100.0,Reviewer,Review submission
574,C00058_r2,2025-01-01 09:56:03,Review submission,8,850,100.0,Reviewer,Review submission
575,C00058_r0,2025-01-01 09:57:00,Disapprove application,2,130,20.0,review_board,Disapprove application
577,C00058_r1,2025-01-01 09:57:01,Disapprove application,2,130,20.0,review_board,Disapprove application
576,C00058_r0,2025-01-01 09:57:01,Revise document,8,932,182.0,Supervisor,Revise document
578,C00058_r2,2025-01-01 09:57:02,Approve application,2,130,20.0,Manager,Approve application
579,C00058_r0,2025-01-01 09:57:02,Submit application,12,8972,196.3,Supervisor,Second Submit Application
580,C00058_r1,2025-01-01 09:57:02,Revise document,8,932,182.0,Supervisor,Revise document
581,C00058_r2,2025-01-01 09:57:03,Complete process,0,0,0.0,System,Complete process
582,C00058_r0,2025-01-01 09:57:03,Send Revision Note,12,8972,196.3,Supervisor,Send Revision Note
583,C00058_r1,2025-01-01 09:57:03,Send Revision Note,12,1177,248.3,Senior Analyst,Send Revision Note
584,C00058_r1,2025-01-01 09:57:04,Submit application,12,1177,248.3,Senior Analyst,Second Submit Application
585,C00058_r0,2025-01-01 09:57:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
587,C00058_r0,2025-01-01 09:57:05,Complete process,0,0,0.0,System,Complete process
586,C00058_r1,2025-01-01 09:57:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
588,C00058_r1,2025-01-01 09:57:06,Complete process,0,0,0.0,System,Complete process
589,C00065_r0,2025-01-01 10:08:00,Start process,5,10,10.0,System,Start process
590,C00065_r1,2025-01-01 10:08:01,Start process,5,10,10.0,System,Start process
591,C00065_r2,2025-01-01 10:08:02,Start process,5,10,10.0,System,Start process
592,C00065_r0,2025-01-01 10:09:00,Check document,2,120,30.0,Clerk,Check document
593,C00065_r1,2025-01-01 10:09:01,Check document,2,120,30.0,Clerk,Check document
594,C00065_r2,2025-01-01 10:09:02,Check document,2,120,30.0,Clerk,Check document
595,C00065_r0,2025-01-01 10:10:00,Submit application,1,147,52.0,Clerk,First Submit Application
597,C00065_r1,2025-01-01 10:10:01,Submit application,1,147,52.0,Clerk,First Submit Application
596,C00065_r0,2025-01-01 10:10:01,Review submission,8,850,100.0,Reviewer,Review submission
598,C00065_r1,2025-01-01 10:10:02,Review submission,8,850,100.0,Reviewer,Review submission
599,C00065_r2,2025-01-01 10:10:02,Submit application,1,147,52.0,Clerk,First Submit Application
600,C00065_r2,2025-01-01 10:10:03,Review submission,8,850,100.0,Reviewer,Review submission
601,C00065_r0,2025-01-01 10:11:00,Approve application,2,130,20.0,Manager,Approve application
602,C00065_r1,2025-01-01 10:11:01,Disapprove application,2,130,20.0,review_board,Disapprove application
603,C00065_r0,2025-01-01 10:11:01,Complete process,0,0,0.0,System,Complete process
605,C00065_r2,2025-01-01 10:11:02,Approve application,2,130,20.0,Manager,Approve application
604,C00065_r1,2025-01-01 10:11:02,Revise document,8,932,182.0,Supervisor,Revise document
607,C00065_r2,2025-01-01 10:11:03,Complete process,0,0,0.0,System,Complete process
606,C00065_r1,2025-01-01 10:11:03,Submit application,10,2490,247.9,Senior Analyst,Second Submit Application
608,C00065_r1,2025-01-01 10:11:04,Send Revision Note,10,2490,247.9,Senior Analyst,Send Revision Note
609,C00065_r1,2025-01-01 10:11:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
610,C00065_r1,2025-01-01 10:11:06,Complete process,0,0,0.0,System,Complete process
611,C00071_r0,2025-01-01 10:20:00,Start process,5,10,10.0,System,Start process
612,C00071_r1,2025-01-01 10:20:01,Start process,5,10,10.0,System,Start process
613,C00071_r2,2025-01-01 10:20:02,Start process,5,10,10.0,System,Start process
614,C00071_r0,2025-01-01 10:21:00,Check document,2,120,30.0,Clerk,Check document
615,C00071_r1,2025-01-01 10:21:01,Check document,2,120,30.0,Clerk,Check document
616,C00071_r2,2025-01-01 10:21:02,Check document,2,120,30.0,Clerk,Check document
617,C00071_r0,2025-01-01 10:22:00,Submit application,1,107,37.0,Clerk,First Submit Application
618,C00071_r0,2025-01-01 10:22:01,Review submission,8,850,100.0,Reviewer,Review submission
619,C00071_r1,2025-01-01 10:22:01,Submit application,1,107,37.0,Clerk,First Submit Application
620,C00071_r1,2025-01-01 10:22:02,Review submission,8,850,100.0,Reviewer,Review submission
621,C00071_r2,2025-01-01 10:22:02,Submit application,1,107,37.0,Clerk,First Submit Application
622,C00071_r2,2025-01-01 10:22:03,Review submission,8,850,100.0,Reviewer,Review submission
623,C00071_r0,2025-01-01 10:23:00,Approve application,2,130,20.0,Manager,Approve application
624,C00071_r1,2025-01-01 10:23:01,Disapprove application,2,130,20.0,review_board,Disapprove application
625,C00071_r0,2025-01-01 10:23:01,Complete process,0,0,0.0,System,Complete process
627,C00071_r2,2025-01-01 10:23:02,Approve application,2,130,20.0,Manager,Approve application
626,C00071_r1,2025-01-01 10:23:02,Revise document,8,932,182.0,Supervisor,Revise document
628,C00071_r2,2025-01-01 10:23:03,Complete process,0,0,0.0,System,Complete process
629,C00071_r1,2025-01-01 10:23:03,Submit application,10,8507,214.2,Supervisor,Second Submit Application
630,C00071_r1,2025-01-01 10:23:04,Send Revision Note,10,8507,214.2,Supervisor,Send Revision Note
631,C00071_r1,2025-01-01 10:23:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
632,C00071_r1,2025-01-01 10:23:06,Complete process,0,0,0.0,System,Complete process
633,C00077_r0,2025-01-01 10:32:00,Start process,5,10,10.0,System,Start process
634,C00077_r1,2025-01-01 10:32:01,Start process,5,10,10.0,System,Start process
635,C00077_r2,2025-01-01 10:32:02,Start process,5,10,10.0,System,Start process
636,C00077_r0,2025-01-01 10:33:00,Check document,2,120,30.0,Clerk,Check document
637,C00077_r1,2025-01-01 10:33:01,Check document,2,120,30.0,Clerk,Check document
638,C00077_r2,2025-01-01 10:33:02,Check document,2,120,30.0,Clerk,Check document
639,C00078_r0,2025-01-01 10:34:00,Start process,5,10,10.0,System,Start process
640,C00077_r0,2025-01-01 10:34:00,Submit application,1,116,49.0,Clerk,First Submit Application
641,C00077_r0,2025-01-01 10:34:01,Review submission,8,850,100.0,Reviewer,Review submission
642,C00077_r1,2025-01-01 10:34:01,Submit application,1,116,49.0,Clerk,First Submit Application
643,C00078_r1,2025-01-01 10:34:01,Start process,5,10,10.0,System,Start process
644,C00077_r1,2025-01-01 10:34:02,Review submission,8,850,100.0,Reviewer,Review submission
645,C00077_r2,2025-01-01 10:34:02,Submit application,1,116,49.0,Clerk,First Submit Application
646,C00078_r2,2025-01-01 10:34:02,Start process,5,10,10.0,System,Start process
647,C00077_r2,2025-01-01 10:34:03,Review submission,8,850,100.0,Reviewer,Review submission
648,C00077_r0,2025-01-01 10:35:00,Approve application,2,130,20.0,Manager,Approve application
649,C00078_r0,2025-01-01 10:35:00,Check document,2,120,30.0,Clerk,Check document
650,C00078_r1,2025-01-01 10:35:01,Check document,2,120,30.0,Clerk,Check document
651,C00077_r1,2025-01-01 10:35:01,Disapprove application,2,130,20.0,review_board,Disapprove application
652,C00077_r0,2025-01-01 10:35:01,Complete process,0,0,0.0,System,Complete process
653,C00077_r1,2025-01-01 10:35:02,Revise document,8,932,182.0,Supervisor,Revise document
654,C00077_r2,2025-01-01 10:35:02,Disapprove application,2,130,20.0,review_board,Disapprove application
655,C00078_r2,2025-01-01 10:35:02,Check document,2,120,30.0,Clerk,Check document
656,C00077_r2,2025-01-01 10:35:03,Revise document,8,932,182.0,Supervisor,Revise document
657,C00077_r1,2025-01-01 10:35:03,Submit application,12,6566,200.8,Senior Analyst,Second Submit Application
659,C00077_r2,2025-01-01 10:35:04,Submit application,8,3020,197.8,Supervisor,Second Submit Application
658,C00077_r1,2025-01-01 10:35:04,Send Revision Note,12,6566,200.8,Senior Analyst,Send Revision Note
660,C00077_r1,2025-01-01 10:35:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
661,C00077_r2,2025-01-01 10:35:05,Send Revision Note,8,3020,197.8,Supervisor,Send Revision Note
662,C00077_r1,2025-01-01 10:35:06,Complete process,0,0,0.0,System,Complete process
663,C00077_r2,2025-01-01 10:35:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
664,C00077_r2,2025-01-01 10:35:07,Complete process,0,0,0.0,System,Complete process
665,C00078_r0,2025-01-01 10:36:00,Submit application,3,147,33.0,Junior Staff,First Submit Application
667,C00078_r0,2025-01-01 10:36:01,Review submission,8,850,100.0,Reviewer,Review submission
666,C00078_r1,2025-01-01 10:36:01,Submit application,3,147,33.0,Junior Staff,First Submit Application
668,C00078_r1,2025-01-01 10:36:02,Review submission,8,850,100.0,Reviewer,Review submission
669,C00078_r2,2025-01-01 10:36:02,Submit application,3,147,33.0,Junior Staff,First Submit Application
670,C00078_r2,2025-01-01 10:36:03,Review submission,8,850,100.0,Reviewer,Review submission
671,C00078_r0,2025-01-01 10:37:00,Disapprove application,2,130,20.0,review_board,Disapprove application
672,C00078_r1,2025-01-01 10:37:01,Approve application,2,130,20.0,Manager,Approve application
673,C00078_r0,2025-01-01 10:37:01,Revise document,8,932,182.0,Supervisor,Revise document
675,C00078_r2,2025-01-01 10:37:02,Disapprove application,2,130,20.0,review_board,Disapprove application
674,C00078_r1,2025-01-01 10:37:02,Complete process,0,0,0.0,System,Complete process
676,C00078_r0,2025-01-01 10:37:02,Send Revision Note,12,1622,185.2,Supervisor,Send Revision Note
678,C00078_r2,2025-01-01 10:37:03,Revise document,8,932,182.0,Supervisor,Revise document
677,C00078_r0,2025-01-01 10:37:03,Submit application,12,1622,185.2,Supervisor,Second Submit Application
679,C00078_r2,2025-01-01 10:37:04,Submit application,12,5660,197.4,Supervisor,Second Submit Application
680,C00078_r0,2025-01-01 10:37:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
681,C00078_r0,2025-01-01 10:37:05,Complete process,0,0,0.0,System,Complete process
682,C00078_r2,2025-01-01 10:37:05,Send Revision Note,12,5660,197.4,Supervisor,Send Revision Note
683,C00078_r2,2025-01-01 10:37:06,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
684,C00078_r2,2025-01-01 10:37:07,Complete process,0,0,0.0,System,Complete process
685,C00081_r0,2025-01-01 10:40:00,Start process,5,10,10.0,System,Start process
686,C00081_r1,2025-01-01 10:40:01,Start process,5,10,10.0,System,Start process
687,C00081_r2,2025-01-01 10:40:02,Start process,5,10,10.0,System,Start process
688,C00081_r0,2025-01-01 10:41:00,Check document,2,120,30.0,Clerk,Check document
689,C00081_r1,2025-01-01 10:41:01,Check document,2,120,30.0,Clerk,Check document
690,C00081_r2,2025-01-01 10:41:02,Check document,2,120,30.0,Clerk,Check document
691,C00081_r0,2025-01-01 10:42:00,Submit application,2,109,57.0,Junior Staff,First Submit Application
692,C00081_r1,2025-01-01 10:42:01,Submit application,2,109,57.0,Junior Staff,First Submit Application
693,C00081_r0,2025-01-01 10:42:01,Review submission,8,850,100.0,Reviewer,Review submission
694,C00081_r1,2025-01-01 10:42:02,Review submission,8,850,100.0,Reviewer,Review submission
695,C00081_r2,2025-01-01 10:42:02,Submit application,2,109,57.0,Junior Staff,First Submit Application
696,C00081_r2,2025-01-01 10:42:03,Review submission,8,850,100.0,Reviewer,Review submission
697,C00081_r0,2025-01-01 10:43:00,Disapprove application,2,130,20.0,review_board,Disapprove application
699,C00081_r0,2025-01-01 10:43:01,Revise document,8,932,182.0,Supervisor,Revise document
698,C00081_r1,2025-01-01 10:43:01,Disapprove application,2,130,20.0,review_board,Disapprove application
700,C00081_r1,2025-01-01 10:43:02,Revise document,8,932,182.0,Supervisor,Revise document
701,C00081_r2,2025-01-01 10:43:02,Approve application,2,130,20.0,Manager,Approve application
702,C00081_r0,2025-01-01 10:43:02,Send Revision Note,10,6590,212.8,Senior Analyst,Send Revision Note
703,C00081_r1,2025-01-01 10:43:03,Submit application,10,5770,188.4,Supervisor,Second Submit Application
704,C00081_r0,2025-01-01 10:43:03,Submit application,10,6590,212.8,Senior Analyst,Second Submit Application
705,C00081_r2,2025-01-01 10:43:03,Complete process,0,0,0.0,System,Complete process
706,C00081_r1,2025-01-01 10:43:04,Send Revision Note,10,5770,188.4,Supervisor,Send Revision Note
707,C00081_r0,2025-01-01 10:43:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
709,C00081_r1,2025-01-01 10:43:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
708,C00081_r0,2025-01-01 10:43:05,Complete process,0,0,0.0,System,Complete process
710,C00081_r1,2025-01-01 10:43:06,Complete process,0,0,0.0,System,Complete process
711,C00084_r0,2025-01-01 10:46:00,Start process,5,10,10.0,System,Start process
712,C00084_r1,2025-01-01 10:46:01,Start process,5,10,10.0,System,Start process
713,C00084_r2,2025-01-01 10:46:02,Start process,5,10,10.0,System,Start process
714,C00084_r0,2025-01-01 10:47:00,Check document,2,120,30.0,Clerk,Check document
715,C00084_r1,2025-01-01 10:47:01,Check document,2,120,30.0,Clerk,Check document
716,C00084_r2,2025-01-01 10:47:02,Check document,2,120,30.0,Clerk,Check document
717,C00084_r0,2025-01-01 10:48:00,Submit application,2,118,31.0,Junior Staff,First Submit Application
718,C00085_r0,2025-01-01 10:48:00,Start process,5,10,10.0,System,Start process
721,C00084_r1,2025-01-01 10:48:01,Submit application,2,118,31.0,Junior Staff,First Submit Application
719,C00085_r1,2025-01-01 10:48:01,Start process,5,10,10.0,System,Start process
720,C00084_r0,2025-01-01 10:48:01,Review submission,8,850,100.0,Reviewer,Review submission
722,C00084_r2,2025-01-01 10:48:02,Submit application,2,118,31.0,Junior Staff,First Submit Application
723,C00084_r1,2025-01-01 10:48:02,Review submission,8,850,100.0,Reviewer,Review submission
724,C00085_r2,2025-01-01 10:48:02,Start process,5,10,10.0,System,Start process
725,C00084_r2,2025-01-01 10:48:03,Review submission,8,850,100.0,Reviewer,Review submission
726,C00084_r0,2025-01-01 10:49:00,Disapprove application,2,130,20.0,review_board,Disapprove application
727,C00085_r0,2025-01-01 10:49:00,Check document,2,120,30.0,Clerk,Check document
729,C00084_r1,2025-01-01 10:49:01,Disapprove application,2,130,20.0,review_board,Disapprove application
728,C00085_r1,2025-01-01 10:49:01,Check document,2,120,30.0,Clerk,Check document
730,C00084_r0,2025-01-01 10:49:01,Revise document,8,932,182.0,Supervisor,Revise document
731,C00084_r1,2025-01-01 10:49:02,Revise document,8,932,182.0,Supervisor,Revise document
732,C00084_r2,2025-01-01 10:49:02,Approve application,2,130,20.0,Manager,Approve application
733,C00085_r2,2025-01-01 10:49:02,Check document,2,120,30.0,Clerk,Check document
734,C00084_r0,2025-01-01 10:49:02,Send Revision Note,12,7869,217.4,Senior Analyst,Send Revision Note
736,C00084_r1,2025-01-01 10:49:03,Send Revision Note,10,6557,206.0,Senior Analyst,Send Revision Note
735,C00084_r0,2025-01-01 10:49:03,Submit application,12,7869,217.4,Senior Analyst,Second Submit Application
737,C00084_r2,2025-01-01 10:49:03,Complete process,0,0,0.0,System,Complete process
739,C00084_r0,2025-01-01 10:49:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
738,C00084_r1,2025-01-01 10:49:04,Submit application,10,6557,206.0,Senior Analyst,Second Submit Application
741,C00084_r1,2025-01-01 10:49:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
740,C00084_r0,2025-01-01 10:49:05,Complete process,0,0,0.0,System,Complete process
742,C00084_r1,2025-01-01 10:49:06,Complete process,0,0,0.0,System,Complete process
743,C00085_r0,2025-01-01 10:50:00,Submit application,2,145,59.0,Junior Staff,First Submit Application
744,C00085_r0,2025-01-01 10:50:01,Review submission,8,850,100.0,Reviewer,Review submission
745,C00085_r1,2025-01-01 10:50:01,Submit application,2,145,59.0,Junior Staff,First Submit Application
746,C00085_r2,2025-01-01 10:50:02,Submit application,2,145,59.0,Junior Staff,First Submit Application
747,C00085_r1,2025-01-01 10:50:02,Review submission,8,850,100.0,Reviewer,Review submission
748,C00085_r2,2025-01-01 10:50:03,Review submission,8,850,100.0,Reviewer,Review submission
749,C00085_r0,2025-01-01 10:51:00,Approve application,2,130,20.0,Manager,Approve application
751,C00085_r0,2025-01-01 10:51:01,Complete process,0,0,0.0,System,Complete process
750,C00085_r1,2025-01-01 10:51:01,Disapprove application,2,130,20.0,review_board,Disapprove application
752,C00085_r2,2025-01-01 10:51:02,Disapprove application,2,130,20.0,review_board,Disapprove application
753,C00085_r1,2025-01-01 10:51:02,Revise document,8,932,182.0,Supervisor,Revise document
754,C00085_r2,2025-01-01 10:51:03,Revise document,8,932,182.0,Supervisor,Revise document
755,C00085_r1,2025-01-01 10:51:03,Submit application,11,3853,211.3,Senior Analyst,Second Submit Application
756,C00085_r1,2025-01-01 10:51:04,Send Revision Note,11,3853,211.3,Senior Analyst,Send Revision Note
757,C00085_r2,2025-01-01 10:51:04,Send Revision Note,12,5999,234.4,Supervisor,Send Revision Note
758,C00085_r1,2025-01-01 10:51:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
759,C00085_r2,2025-01-01 10:51:05,Submit application,12,5999,234.4,Supervisor,Second Submit Application
761,C00085_r1,2025-01-01 10:51:06,Complete process,0,0,0.0,System,Complete process
760,C00085_r2,2025-01-01 10:51:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
762,C00085_r2,2025-01-01 10:51:07,Complete process,0,0,0.0,System,Complete process
763,C00091_r0,2025-01-01 11:00:00,Start process,5,10,10.0,System,Start process
764,C00091_r1,2025-01-01 11:00:01,Start process,5,10,10.0,System,Start process
765,C00091_r2,2025-01-01 11:00:02,Start process,5,10,10.0,System,Start process
766,C00091_r0,2025-01-01 11:01:00,Check document,2,120,30.0,Clerk,Check document
767,C00091_r1,2025-01-01 11:01:01,Check document,2,120,30.0,Clerk,Check document
768,C00091_r2,2025-01-01 11:01:02,Check document,2,120,30.0,Clerk,Check document
769,C00091_r0,2025-01-01 11:02:00,Submit application,3,81,31.0,Clerk,First Submit Application
771,C00091_r1,2025-01-01 11:02:01,Submit application,3,81,31.0,Clerk,First Submit Application
770,C00091_r0,2025-01-01 11:02:01,Review submission,8,850,100.0,Reviewer,Review submission
772,C00091_r2,2025-01-01 11:02:02,Submit application,3,81,31.0,Clerk,First Submit Application
773,C00091_r1,2025-01-01 11:02:02,Review submission,8,850,100.0,Reviewer,Review submission
774,C00091_r2,2025-01-01 11:02:03,Review submission,8,850,100.0,Reviewer,Review submission
775,C00091_r0,2025-01-01 11:03:00,Disapprove application,2,130,20.0,review_board,Disapprove application
776,C00091_r0,2025-01-01 11:03:01,Revise document,8,932,182.0,Supervisor,Revise document
777,C00091_r1,2025-01-01 11:03:01,Approve application,2,130,20.0,Manager,Approve application
779,C00091_r0,2025-01-01 11:03:02,Send Revision Note,11,3082,237.8,Supervisor,Send Revision Note
778,C00091_r1,2025-01-01 11:03:02,Complete process,0,0,0.0,System,Complete process
780,C00091_r2,2025-01-01 11:03:02,Disapprove application,2,130,20.0,review_board,Disapprove application
782,C00091_r0,2025-01-01 11:03:03,Submit application,11,3082,237.8,Supervisor,Second Submit Application
781,C00091_r2,2025-01-01 11:03:03,Revise document,8,932,182.0,Supervisor,Revise document
783,C00091_r2,2025-01-01 11:03:04,Send Revision Note,12,5650,203.4,Supervisor,Send Revision Note
784,C00091_r0,2025-01-01 11:03:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
785,C00091_r0,2025-01-01 11:03:05,Complete process,0,0,0.0,System,Complete process
786,C00091_r2,2025-01-01 11:03:05,Submit application,12,5650,203.4,Supervisor,Second Submit Application
787,C00091_r2,2025-01-01 11:03:06,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
788,C00091_r2,2025-01-01 11:03:07,Complete process,0,0,0.0,System,Complete process
789,C00093_r0,2025-01-01 11:04:00,Start process,5,10,10.0,System,Start process
790,C00093_r1,2025-01-01 11:04:01,Start process,5,10,10.0,System,Start process
791,C00093_r2,2025-01-01 11:04:02,Start process,5,10,10.0,System,Start process
792,C00093_r0,2025-01-01 11:05:00,Check document,2,120,30.0,Clerk,Check document
793,C00093_r1,2025-01-01 11:05:01,Check document,2,120,30.0,Clerk,Check document
794,C00093_r2,2025-01-01 11:05:02,Check document,2,120,30.0,Clerk,Check document
795,C00093_r0,2025-01-01 11:06:00,Submit application,3,116,36.0,Junior Staff,First Submit Application
796,C00094_r0,2025-01-01 11:06:00,Start process,5,10,10.0,System,Start process
797,C00093_r1,2025-01-01 11:06:01,Submit application,3,116,36.0,Junior Staff,First Submit Application
798,C00094_r1,2025-01-01 11:06:01,Start process,5,10,10.0,System,Start process
799,C00093_r0,2025-01-01 11:06:01,Review submission,8,850,100.0,Reviewer,Review submission
802,C00093_r1,2025-01-01 11:06:02,Review submission,8,850,100.0,Reviewer,Review submission
800,C00093_r2,2025-01-01 11:06:02,Submit application,3,116,36.0,Junior Staff,First Submit Application
801,C00094_r2,2025-01-01 11:06:02,Start process,5,10,10.0,System,Start process
803,C00093_r2,2025-01-01 11:06:03,Review submission,8,850,100.0,Reviewer,Review submission
804,C00094_r0,2025-01-01 11:07:00,Check document,2,120,30.0,Clerk,Check document
805,C00093_r0,2025-01-01 11:07:00,Disapprove application,2,130,20.0,review_board,Disapprove application
806,C00093_r1,2025-01-01 11:07:01,Approve application,2,130,20.0,Manager,Approve application
807,C00094_r1,2025-01-01 11:07:01,Check document,2,120,30.0,Clerk,Check document
808,C00093_r0,2025-01-01 11:07:01,Revise document,8,932,182.0,Supervisor,Revise document
810,C00093_r0,2025-01-01 11:07:02,Send Revision Note,12,8659,187.4,Supervisor,Send Revision Note
