EventID,CaseID,Timestamp,Activity,PriorityLevel,FileSize,ProcessingTime,Resource,ground_truth_activity
7644,C00827_r2,2025-01-02 11:32:02,Start process,5,10,10.0,System,Start process
7645,C00827_r0,2025-01-02 11:33:00,Check document,2,120,30.0,Clerk,Check document
7646,C00827_r1,2025-01-02 11:33:01,Check document,2,120,30.0,Clerk,Check document
7647,C00827_r2,2025-01-02 11:33:02,Check document,2,120,30.0,Clerk,Check document
7648,C00827_r0,2025-01-02 11:34:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7649,C00827_r0,2025-01-02 11:34:01,Review submission,8,850,100.0,Reviewer,Review submission
7650,C00827_r1,2025-01-02 11:34:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7651,C00827_r2,2025-01-02 11:34:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7652,C00827_r1,2025-01-02 11:34:02,Review submission,8,850,100.0,Reviewer,Review submission
7653,C00827_r2,2025-01-02 11:34:03,Review submission,8,850,100.0,Reviewer,Review submission
7654,C00827_r0,2025-01-02 11:35:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7656,C00827_r0,2025-01-02 11:35:01,Revise document,8,932,182.0,Supervisor,Revise document
7655,C00827_r1,2025-01-02 11:35:01,Approve application,2,130,20.0,Manager,Approve application
7659,C00827_r2,2025-01-02 11:35:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7657,C00827_r1,2025-01-02 11:35:02,Complete process,0,0,0.0,System,Complete process
7658,C00827_r0,2025-01-02 11:35:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7660,C00827_r2,2025-01-02 11:35:03,Revise document,8,932,182.0,Supervisor,Revise document
7661,C00827_r0,2025-01-02 11:35:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7662,C00827_r0,2025-01-02 11:35:04,Complete process,0,0,0.0,System,Complete process
7663,C00827_r2,2025-01-02 11:35:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7664,C00827_r2,2025-01-02 11:35:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7665,C00827_r2,2025-01-02 11:35:06,Complete process,0,0,0.0,System,Complete process
7666,C00830_r0,2025-01-02 11:38:00,Start process,5,10,10.0,System,Start process
7667,C00830_r1,2025-01-02 11:38:01,Start process,5,10,10.0,System,Start process
7668,C00830_r2,2025-01-02 11:38:02,Start process,5,10,10.0,System,Start process
7669,C00830_r0,2025-01-02 11:39:00,Check document,2,120,30.0,Clerk,Check document
7670,C00830_r1,2025-01-02 11:39:01,Check document,2,120,30.0,Clerk,Check document
7671,C00830_r2,2025-01-02 11:39:02,Check document,2,120,30.0,Clerk,Check document
7672,C00831_r0,2025-01-02 11:40:00,Start process,5,10,10.0,System,Start process
7673,C00830_r0,2025-01-02 11:40:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7674,C00831_r1,2025-01-02 11:40:01,Start process,5,10,10.0,System,Start process
7675,C00830_r1,2025-01-02 11:40:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7676,C00830_r0,2025-01-02 11:40:01,Review submission,8,850,100.0,Reviewer,Review submission
7679,C00830_r1,2025-01-02 11:40:02,Review submission,8,850,100.0,Reviewer,Review submission
7677,C00830_r2,2025-01-02 11:40:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7678,C00831_r2,2025-01-02 11:40:02,Start process,5,10,10.0,System,Start process
7680,C00830_r2,2025-01-02 11:40:03,Review submission,8,850,100.0,Reviewer,Review submission
7681,C00830_r0,2025-01-02 11:41:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7682,C00831_r0,2025-01-02 11:41:00,Check document,2,120,30.0,Clerk,Check document
7683,C00831_r1,2025-01-02 11:41:01,Check document,2,120,30.0,Clerk,Check document
7684,C00830_r1,2025-01-02 11:41:01,Disapprove application,2,130,20.0,review_board,Disapprove application
7685,C00830_r0,2025-01-02 11:41:01,Revise document,8,932,182.0,Supervisor,Revise document
7687,C00830_r2,2025-01-02 11:41:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7686,C00831_r2,2025-01-02 11:41:02,Check document,2,120,30.0,Clerk,Check document
7688,C00830_r1,2025-01-02 11:41:02,Revise document,8,932,182.0,Supervisor,Revise document
7689,C00830_r0,2025-01-02 11:41:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7690,C00830_r2,2025-01-02 11:41:03,Revise document,8,932,182.0,Supervisor,Revise document
7691,C00830_r0,2025-01-02 11:41:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7692,C00830_r1,2025-01-02 11:41:03,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7694,C00830_r0,2025-01-02 11:41:04,Complete process,0,0,0.0,System,Complete process
7695,C00830_r1,2025-01-02 11:41:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7693,C00830_r2,2025-01-02 11:41:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7697,C00830_r1,2025-01-02 11:41:05,Complete process,0,0,0.0,System,Complete process
7696,C00830_r2,2025-01-02 11:41:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7698,C00830_r2,2025-01-02 11:41:06,Complete process,0,0,0.0,System,Complete process
7699,C00831_r0,2025-01-02 11:42:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7700,C00831_r0,2025-01-02 11:42:01,Review submission,8,850,100.0,Reviewer,Review submission
7701,C00831_r1,2025-01-02 11:42:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7702,C00831_r1,2025-01-02 11:42:02,Review submission,8,850,100.0,Reviewer,Review submission
7703,C00831_r2,2025-01-02 11:42:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7704,C00831_r2,2025-01-02 11:42:03,Review submission,8,850,100.0,Reviewer,Review submission
7705,C00831_r0,2025-01-02 11:43:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7706,C00831_r1,2025-01-02 11:43:01,Disapprove application,2,130,20.0,review_board,Disapprove application
7707,C00831_r0,2025-01-02 11:43:01,Revise document,8,932,182.0,Supervisor,Revise document
7708,C00831_r1,2025-01-02 11:43:02,Revise document,8,932,182.0,Supervisor,Revise document
7709,C00831_r0,2025-01-02 11:43:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7710,C00831_r2,2025-01-02 11:43:02,Approve application,2,130,20.0,Manager,Approve application
7711,C00831_r0,2025-01-02 11:43:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7712,C00831_r1,2025-01-02 11:43:03,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7713,C00831_r2,2025-01-02 11:43:03,Complete process,0,0,0.0,System,Complete process
7715,C00831_r0,2025-01-02 11:43:04,Complete process,0,0,0.0,System,Complete process
7714,C00831_r1,2025-01-02 11:43:04,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7716,C00831_r1,2025-01-02 11:43:05,Complete process,0,0,0.0,System,Complete process
7717,C00833_r0,2025-01-02 11:44:00,Start process,5,10,10.0,System,Start process
7718,C00833_r1,2025-01-02 11:44:01,Start process,5,10,10.0,System,Start process
7719,C00833_r2,2025-01-02 11:44:02,Start process,5,10,10.0,System,Start process
7720,C00833_r0,2025-01-02 11:45:00,Check document,2,120,30.0,Clerk,Check document
7721,C00833_r1,2025-01-02 11:45:01,Check document,2,120,30.0,Clerk,Check document
7722,C00833_r2,2025-01-02 11:45:02,Check document,2,120,30.0,Clerk,Check document
7723,C00833_r0,2025-01-02 11:46:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7725,C00833_r0,2025-01-02 11:46:01,Review submission,8,850,100.0,Reviewer,Review submission
7724,C00833_r1,2025-01-02 11:46:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7726,C00833_r1,2025-01-02 11:46:02,Review submission,8,850,100.0,Reviewer,Review submission
7727,C00833_r2,2025-01-02 11:46:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7728,C00833_r2,2025-01-02 11:46:03,Review submission,8,850,100.0,Reviewer,Review submission
7729,C00833_r0,2025-01-02 11:47:00,Approve application,2,130,20.0,Manager,Approve application
7730,C00833_r1,2025-01-02 11:47:01,Approve application,2,130,20.0,Manager,Approve application
7731,C00833_r0,2025-01-02 11:47:01,Complete process,0,0,0.0,System,Complete process
7732,C00833_r1,2025-01-02 11:47:02,Complete process,0,0,0.0,System,Complete process
7733,C00833_r2,2025-01-02 11:47:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7734,C00833_r2,2025-01-02 11:47:03,Revise document,8,932,182.0,Supervisor,Revise document
7735,C00833_r2,2025-01-02 11:47:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7736,C00833_r2,2025-01-02 11:47:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7737,C00833_r2,2025-01-02 11:47:06,Complete process,0,0,0.0,System,Complete process
7738,C00846_r0,2025-01-02 12:10:00,Start process,5,10,10.0,System,Start process
7739,C00846_r1,2025-01-02 12:10:01,Start process,5,10,10.0,System,Start process
7740,C00846_r2,2025-01-02 12:10:02,Start process,5,10,10.0,System,Start process
7741,C00846_r0,2025-01-02 12:11:00,Check document,2,120,30.0,Clerk,Check document
7742,C00846_r1,2025-01-02 12:11:01,Check document,2,120,30.0,Clerk,Check document
7743,C00846_r2,2025-01-02 12:11:02,Check document,2,120,30.0,Clerk,Check document
7745,C00847_r0,2025-01-02 12:12:00,Start process,5,10,10.0,System,Start process
7744,C00846_r0,2025-01-02 12:12:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7746,C00847_r1,2025-01-02 12:12:01,Start process,5,10,10.0,System,Start process
7747,C00846_r0,2025-01-02 12:12:01,Review submission,8,850,100.0,Reviewer,Review submission
7748,C00846_r1,2025-01-02 12:12:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7749,C00846_r1,2025-01-02 12:12:02,Review submission,8,850,100.0,Reviewer,Review submission
7750,C00847_r2,2025-01-02 12:12:02,Start process,5,10,10.0,System,Start process
7751,C00846_r2,2025-01-02 12:12:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7752,C00846_r2,2025-01-02 12:12:03,Review submission,8,850,100.0,Reviewer,Review submission
7754,C00846_r0,2025-01-02 12:13:00,Approve application,2,130,20.0,Manager,Approve application
7753,C00847_r0,2025-01-02 12:13:00,Check document,2,120,30.0,Clerk,Check document
7755,C00847_r1,2025-01-02 12:13:01,Check document,2,120,30.0,Clerk,Check document
7756,C00846_r0,2025-01-02 12:13:01,Complete process,0,0,0.0,System,Complete process
7757,C00846_r1,2025-01-02 12:13:01,Approve application,2,130,20.0,Manager,Approve application
7758,C00846_r2,2025-01-02 12:13:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7759,C00846_r1,2025-01-02 12:13:02,Complete process,0,0,0.0,System,Complete process
7760,C00847_r2,2025-01-02 12:13:02,Check document,2,120,30.0,Clerk,Check document
7761,C00846_r2,2025-01-02 12:13:03,Revise document,8,932,182.0,Supervisor,Revise document
7762,C00846_r2,2025-01-02 12:13:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7763,C00846_r2,2025-01-02 12:13:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7764,C00846_r2,2025-01-02 12:13:06,Complete process,0,0,0.0,System,Complete process
7765,C00847_r0,2025-01-02 12:14:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7766,C00847_r0,2025-01-02 12:14:01,Review submission,8,850,100.0,Reviewer,Review submission
7767,C00847_r1,2025-01-02 12:14:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7768,C00847_r2,2025-01-02 12:14:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7769,C00847_r1,2025-01-02 12:14:02,Review submission,8,850,100.0,Reviewer,Review submission
7770,C00847_r2,2025-01-02 12:14:03,Review submission,8,850,100.0,Reviewer,Review submission
7771,C00847_r0,2025-01-02 12:15:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7773,C00847_r0,2025-01-02 12:15:01,Revise document,8,932,182.0,Supervisor,Revise document
7772,C00847_r1,2025-01-02 12:15:01,Approve application,2,130,20.0,Manager,Approve application
7774,C00847_r1,2025-01-02 12:15:02,Complete process,0,0,0.0,System,Complete process
7775,C00847_r0,2025-01-02 12:15:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7776,C00847_r2,2025-01-02 12:15:02,Approve application,2,130,20.0,Manager,Approve application
7777,C00847_r0,2025-01-02 12:15:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7778,C00847_r2,2025-01-02 12:15:03,Complete process,0,0,0.0,System,Complete process
7779,C00847_r0,2025-01-02 12:15:04,Complete process,0,0,0.0,System,Complete process
7780,C00849_r0,2025-01-02 12:16:00,Start process,5,10,10.0,System,Start process
7781,C00849_r1,2025-01-02 12:16:01,Start process,5,10,10.0,System,Start process
7782,C00849_r2,2025-01-02 12:16:02,Start process,5,10,10.0,System,Start process
7783,C00849_r0,2025-01-02 12:17:00,Check document,2,120,30.0,Clerk,Check document
7784,C00849_r1,2025-01-02 12:17:01,Check document,2,120,30.0,Clerk,Check document
7785,C00849_r2,2025-01-02 12:17:02,Check document,2,120,30.0,Clerk,Check document
7786,C00850_r0,2025-01-02 12:18:00,Start process,5,10,10.0,System,Start process
7787,C00849_r0,2025-01-02 12:18:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7788,C00850_r1,2025-01-02 12:18:01,Start process,5,10,10.0,System,Start process
7789,C00849_r1,2025-01-02 12:18:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7790,C00849_r0,2025-01-02 12:18:01,Review submission,8,850,100.0,Reviewer,Review submission
7793,C00849_r2,2025-01-02 12:18:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7791,C00850_r2,2025-01-02 12:18:02,Start process,5,10,10.0,System,Start process
7792,C00849_r1,2025-01-02 12:18:02,Review submission,8,850,100.0,Reviewer,Review submission
7794,C00849_r2,2025-01-02 12:18:03,Review submission,8,850,100.0,Reviewer,Review submission
7795,C00849_r0,2025-01-02 12:19:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7796,C00850_r0,2025-01-02 12:19:00,Check document,2,120,30.0,Clerk,Check document
7797,C00850_r1,2025-01-02 12:19:01,Check document,2,120,30.0,Clerk,Check document
7798,C00849_r1,2025-01-02 12:19:01,Disapprove application,2,130,20.0,review_board,Disapprove application
7799,C00849_r0,2025-01-02 12:19:01,Revise document,8,932,182.0,Supervisor,Revise document
7801,C00849_r2,2025-01-02 12:19:02,Approve application,2,130,20.0,Manager,Approve application
7800,C00849_r1,2025-01-02 12:19:02,Revise document,8,932,182.0,Supervisor,Revise document
7802,C00849_r0,2025-01-02 12:19:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7803,C00850_r2,2025-01-02 12:19:02,Check document,2,120,30.0,Clerk,Check document
7804,C00849_r1,2025-01-02 12:19:03,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7805,C00849_r2,2025-01-02 12:19:03,Complete process,0,0,0.0,System,Complete process
7806,C00849_r0,2025-01-02 12:19:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7808,C00849_r0,2025-01-02 12:19:04,Complete process,0,0,0.0,System,Complete process
7807,C00849_r1,2025-01-02 12:19:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7809,C00849_r1,2025-01-02 12:19:05,Complete process,0,0,0.0,System,Complete process
7810,C00850_r0,2025-01-02 12:20:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7811,C00850_r1,2025-01-02 12:20:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7812,C00850_r0,2025-01-02 12:20:01,Review submission,8,850,100.0,Reviewer,Review submission
7813,C00850_r2,2025-01-02 12:20:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7814,C00850_r1,2025-01-02 12:20:02,Review submission,8,850,100.0,Reviewer,Review submission
7815,C00850_r2,2025-01-02 12:20:03,Review submission,8,850,100.0,Reviewer,Review submission
7816,C00850_r0,2025-01-02 12:21:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7817,C00850_r1,2025-01-02 12:21:01,Disapprove application,2,130,20.0,review_board,Disapprove application
7818,C00850_r0,2025-01-02 12:21:01,Revise document,8,932,182.0,Supervisor,Revise document
7821,C00850_r2,2025-01-02 12:21:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7819,C00850_r1,2025-01-02 12:21:02,Revise document,8,932,182.0,Supervisor,Revise document
7820,C00850_r0,2025-01-02 12:21:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7822,C00850_r1,2025-01-02 12:21:03,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7823,C00850_r0,2025-01-02 12:21:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7824,C00850_r2,2025-01-02 12:21:03,Revise document,8,932,182.0,Supervisor,Revise document
7827,C00850_r0,2025-01-02 12:21:04,Complete process,0,0,0.0,System,Complete process
7825,C00850_r1,2025-01-02 12:21:04,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7826,C00850_r2,2025-01-02 12:21:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7829,C00850_r1,2025-01-02 12:21:05,Complete process,0,0,0.0,System,Complete process
7828,C00850_r2,2025-01-02 12:21:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7830,C00850_r2,2025-01-02 12:21:06,Complete process,0,0,0.0,System,Complete process
7831,C00852_r0,2025-01-02 12:22:00,Start process,5,10,10.0,System,Start process
7832,C00852_r1,2025-01-02 12:22:01,Start process,5,10,10.0,System,Start process
7833,C00852_r2,2025-01-02 12:22:02,Start process,5,10,10.0,System,Start process
7834,C00852_r0,2025-01-02 12:23:00,Check document,2,120,30.0,Clerk,Check document
7835,C00852_r1,2025-01-02 12:23:01,Check document,2,120,30.0,Clerk,Check document
7836,C00852_r2,2025-01-02 12:23:02,Check document,2,120,30.0,Clerk,Check document
7837,C00852_r0,2025-01-02 12:24:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7839,C00852_r1,2025-01-02 12:24:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7838,C00852_r0,2025-01-02 12:24:01,Review submission,8,850,100.0,Reviewer,Review submission
7840,C00852_r2,2025-01-02 12:24:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7841,C00852_r1,2025-01-02 12:24:02,Review submission,8,850,100.0,Reviewer,Review submission
7842,C00852_r2,2025-01-02 12:24:03,Review submission,8,850,100.0,Reviewer,Review submission
7843,C00852_r0,2025-01-02 12:25:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7844,C00852_r1,2025-01-02 12:25:01,Approve application,2,130,20.0,Manager,Approve application
7845,C00852_r0,2025-01-02 12:25:01,Revise document,8,932,182.0,Supervisor,Revise document
7847,C00852_r0,2025-01-02 12:25:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7848,C00852_r2,2025-01-02 12:25:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7846,C00852_r1,2025-01-02 12:25:02,Complete process,0,0,0.0,System,Complete process
7849,C00852_r0,2025-01-02 12:25:03,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7850,C00852_r2,2025-01-02 12:25:03,Revise document,8,932,182.0,Supervisor,Revise document
7851,C00852_r0,2025-01-02 12:25:04,Complete process,0,0,0.0,System,Complete process
7852,C00852_r2,2025-01-02 12:25:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7853,C00852_r2,2025-01-02 12:25:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7854,C00852_r2,2025-01-02 12:25:06,Complete process,0,0,0.0,System,Complete process
7855,C00855_r0,2025-01-02 12:28:00,Start process,5,10,10.0,System,Start process
7856,C00855_r1,2025-01-02 12:28:01,Start process,5,10,10.0,System,Start process
7857,C00855_r2,2025-01-02 12:28:02,Start process,5,10,10.0,System,Start process
7858,C00855_r0,2025-01-02 12:29:00,Check document,2,120,30.0,Clerk,Check document
7859,C00855_r1,2025-01-02 12:29:01,Check document,2,120,30.0,Clerk,Check document
7860,C00855_r2,2025-01-02 12:29:02,Check document,2,120,30.0,Clerk,Check document
7861,C00855_r0,2025-01-02 12:30:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7862,C00856_r0,2025-01-02 12:30:00,Start process,5,10,10.0,System,Start process
7863,C00855_r1,2025-01-02 12:30:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7864,C00856_r1,2025-01-02 12:30:01,Start process,5,10,10.0,System,Start process
7865,C00855_r0,2025-01-02 12:30:01,Review submission,8,850,100.0,Reviewer,Review submission
7868,C00856_r2,2025-01-02 12:30:02,Start process,5,10,10.0,System,Start process
7866,C00855_r1,2025-01-02 12:30:02,Review submission,8,850,100.0,Reviewer,Review submission
7867,C00855_r2,2025-01-02 12:30:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7869,C00855_r2,2025-01-02 12:30:03,Review submission,8,850,100.0,Reviewer,Review submission
7870,C00855_r0,2025-01-02 12:31:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7871,C00856_r0,2025-01-02 12:31:00,Check document,2,120,30.0,Clerk,Check document
7872,C00855_r0,2025-01-02 12:31:01,Revise document,8,932,182.0,Supervisor,Revise document
7873,C00855_r1,2025-01-02 12:31:01,Approve application,2,130,20.0,Manager,Approve application
7874,C00856_r1,2025-01-02 12:31:01,Check document,2,120,30.0,Clerk,Check document
7875,C00855_r1,2025-01-02 12:31:02,Complete process,0,0,0.0,System,Complete process
7876,C00855_r2,2025-01-02 12:31:02,Approve application,2,130,20.0,Manager,Approve application
7877,C00856_r2,2025-01-02 12:31:02,Check document,2,120,30.0,Clerk,Check document
7878,C00855_r0,2025-01-02 12:31:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7879,C00855_r0,2025-01-02 12:31:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7880,C00855_r2,2025-01-02 12:31:03,Complete process,0,0,0.0,System,Complete process
7881,C00855_r0,2025-01-02 12:31:04,Complete process,0,0,0.0,System,Complete process
7882,C00856_r0,2025-01-02 12:32:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7884,C00856_r1,2025-01-02 12:32:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7883,C00856_r0,2025-01-02 12:32:01,Review submission,8,850,100.0,Reviewer,Review submission
7886,C00856_r2,2025-01-02 12:32:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7885,C00856_r1,2025-01-02 12:32:02,Review submission,8,850,100.0,Reviewer,Review submission
7887,C00856_r2,2025-01-02 12:32:03,Review submission,8,850,100.0,Reviewer,Review submission
7888,C00856_r0,2025-01-02 12:33:00,Approve application,2,130,20.0,Manager,Approve application
7889,C00856_r1,2025-01-02 12:33:01,Approve application,2,130,20.0,Manager,Approve application
7890,C00856_r0,2025-01-02 12:33:01,Complete process,0,0,0.0,System,Complete process
7891,C00856_r1,2025-01-02 12:33:02,Complete process,0,0,0.0,System,Complete process
7892,C00856_r2,2025-01-02 12:33:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7893,C00856_r2,2025-01-02 12:33:03,Revise document,8,932,182.0,Supervisor,Revise document
7894,C00856_r2,2025-01-02 12:33:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7895,C00856_r2,2025-01-02 12:33:05,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7896,C00856_r2,2025-01-02 12:33:06,Complete process,0,0,0.0,System,Complete process
7897,C00859_r0,2025-01-02 12:36:00,Start process,5,10,10.0,System,Start process
7898,C00859_r1,2025-01-02 12:36:01,Start process,5,10,10.0,System,Start process
7899,C00859_r2,2025-01-02 12:36:02,Start process,5,10,10.0,System,Start process
7900,C00859_r0,2025-01-02 12:37:00,Check document,2,120,30.0,Clerk,Check document
7901,C00859_r1,2025-01-02 12:37:01,Check document,2,120,30.0,Clerk,Check document
7902,C00859_r2,2025-01-02 12:37:02,Check document,2,120,30.0,Clerk,Check document
7903,C00859_r0,2025-01-02 12:38:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7904,C00860_r0,2025-01-02 12:38:00,Start process,5,10,10.0,System,Start process
7907,C00859_r1,2025-01-02 12:38:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7905,C00859_r0,2025-01-02 12:38:01,Review submission,8,850,100.0,Reviewer,Review submission
7906,C00860_r1,2025-01-02 12:38:01,Start process,5,10,10.0,System,Start process
7908,C00860_r2,2025-01-02 12:38:02,Start process,5,10,10.0,System,Start process
7909,C00859_r2,2025-01-02 12:38:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7910,C00859_r1,2025-01-02 12:38:02,Review submission,8,850,100.0,Reviewer,Review submission
7911,C00859_r2,2025-01-02 12:38:03,Review submission,8,850,100.0,Reviewer,Review submission
7912,C00859_r0,2025-01-02 12:39:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7913,C00860_r0,2025-01-02 12:39:00,Check document,2,120,30.0,Clerk,Check document
7915,C00859_r0,2025-01-02 12:39:01,Revise document,8,932,182.0,Supervisor,Revise document
7914,C00859_r1,2025-01-02 12:39:01,Approve application,2,130,20.0,Manager,Approve application
7916,C00860_r1,2025-01-02 12:39:01,Check document,2,120,30.0,Clerk,Check document
7917,C00860_r2,2025-01-02 12:39:02,Check document,2,120,30.0,Clerk,Check document
7918,C00859_r0,2025-01-02 12:39:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7919,C00859_r2,2025-01-02 12:39:02,Disapprove application,2,130,20.0,review_board,Disapprove application
7920,C00859_r1,2025-01-02 12:39:02,Complete process,0,0,0.0,System,Complete process
7922,C00859_r0,2025-01-02 12:39:03,Accept submission,1,922,145.6,Head Manager Assistant,Accept submission
7921,C00859_r2,2025-01-02 12:39:03,Revise document,8,932,182.0,Supervisor,Revise document
7924,C00859_r2,2025-01-02 12:39:04,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
7923,C00859_r0,2025-01-02 12:39:04,Complete process,0,0,0.0,System,Complete process
7925,C00859_r2,2025-01-02 12:39:05,Reject submission,1,922,145.6,Head Manager Assistant,Reject submission
7926,C00859_r2,2025-01-02 12:39:06,Complete process,0,0,0.0,System,Complete process
7927,C00860_r0,2025-01-02 12:40:00,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7928,C00861_r0,2025-01-02 12:40:00,Start process,5,10,10.0,System,Start process
7929,C00860_r0,2025-01-02 12:40:01,Review submission,8,850,100.0,Reviewer,Review submission
7930,C00861_r1,2025-01-02 12:40:01,Start process,5,10,10.0,System,Start process
7931,C00860_r1,2025-01-02 12:40:01,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7934,C00861_r2,2025-01-02 12:40:02,Start process,5,10,10.0,System,Start process
7933,C00860_r2,2025-01-02 12:40:02,Submit application,9,950,200.0,Senior Analyst,First Submit Application
7932,C00860_r1,2025-01-02 12:40:02,Review submission,8,850,100.0,Reviewer,Review submission
7935,C00860_r2,2025-01-02 12:40:03,Review submission,8,850,100.0,Reviewer,Review submission
7936,C00861_r0,2025-01-02 12:41:00,Check document,2,120,30.0,Clerk,Check document
7937,C00860_r0,2025-01-02 12:41:00,Disapprove application,2,130,20.0,review_board,Disapprove application
7938,C00860_r1,2025-01-02 12:41:01,Disapprove application,2,130,20.0,review_board,Disapprove application
7939,C00860_r0,2025-01-02 12:41:01,Revise document,8,932,182.0,Supervisor,Revise document
7940,C00861_r1,2025-01-02 12:41:01,Check document,2,120,30.0,Clerk,Check document
7944,C00860_r0,2025-01-02 12:41:02,Submit application,9,950,200.0,Senior Analyst,Second Submit Application
